step,cost,qf_loss,actor_loss,observations,action
469999,350.13168739959974,0.4537738263607025,-133.19578552246094,"[ 0.64260206 -0.88025812  1.46697402 -1.57586016 -0.82875071  0.04064985
 -0.01811505  0.06725006 -0.02643646 -0.17713955]",[26.678232  -0.8306886]
479999,370.91700143749017,0.3904484212398529,-132.955810546875,"[ 0.22057502 -0.3841524   0.59594595 -0.47211211 -0.58203713  0.04606973
 -0.0190666  -0.04354953 -0.21002746  0.79940477]",[ -2.802878 -59.74067 ]
489999,416.3835547610862,0.3812898099422455,-138.52163696289062,"[ 0.4573462  -0.94718645  1.28194656 -1.31223148 -1.00935772 -0.27976503
  0.15837989 -0.42252016  0.61735877 -0.29170047]",[-27.924427   -4.5634823]
499999,472.51478561330777,0.46381187438964844,-136.84568786621094,"[ 0.12468673 -0.37523644  0.52160947 -0.48297331 -0.55130851  0.00422385
 -0.01727134  0.02653113 -0.00963639 -0.09186184]",[-12.689389 -19.294077]
509999,465.85778221421504,0.3826134502887726,-134.77877807617188,"[ 0.16093343 -0.42491327  0.64058435 -0.46509311 -0.86937916  0.05860278
 -0.13591314  0.19338592 -0.20390098 -0.17806287]",[-40.23733  -25.845343]
519999,514.3184088966761,0.4406530261039734,-134.07142639160156,"[ 0.11557037 -0.31853634  0.47007915 -0.34542518 -0.68890537  0.23909285
 -0.50845069  0.53120307 -1.0581815   1.0166586 ]",[10.191016 26.54986 ]
529999,515.5630621079634,0.3957057595252991,-137.80349731445312,"[ 0.08659039 -0.21444481  0.3764665  -0.17027145 -0.73752824 -0.02872704
  0.02506344  0.00412441  0.12632556 -0.3774388 ]",[ 28.545502 -28.701702]
539999,441.9802510723444,0.5308148264884949,-137.78201293945312,"[ 0.15525934 -0.64043472  0.74348015 -0.64200575 -1.01749482 -0.13554348
  0.29203877 -0.41559247  0.4953037   0.28375933]",[-1.7481334 -2.8853683]
549999,593.8066229587669,0.31382736563682556,-139.55697631835938,"[ 0.04616451 -0.16970386  0.23377763 -0.22107929 -0.33390108 -0.0168648
  0.08681408 -0.09356813  0.17091211 -0.16735244]",[  5.960651 -24.757172]
559999,573.5429101784439,0.41185665130615234,-137.66734313964844,"[ 0.09311427 -0.40229937  0.55678422 -0.53572044 -0.57601597  0.09225775
 -0.27059629  0.38724968 -0.35419467 -0.50904061]",[-27.15761    9.565122]
569999,555.3236261455031,0.21457912027835846,-136.92416381835938,"[ 0.25521094 -0.72313534  1.0026869  -1.07044133 -0.77178698 -0.00961043
 -0.00734428 -0.02536244 -0.00727752  0.10782504]",[42.171806 34.928764]
579999,455.62222976980405,0.2891640067100525,-138.74227905273438,"[ 0.64415345 -1.05889769  1.54188693 -1.68571038 -0.86803998  0.0472588
 -0.04524809  0.0393622  -0.13583594  0.25965361]",[ 21.404    -22.894855]
589999,473.15431161549253,0.7446163892745972,-137.59231567382812,"[ 0.63465743 -1.07151548  1.54792963 -1.74912569 -0.75928892 -0.01802217
 -0.01566917 -0.02972261  0.00432657  0.03449535]",[-15.903397  48.85323 ]
599999,491.6447049798632,0.22946879267692566,-137.74420166015625,"[ 0.65594361 -1.13101173  1.49400618 -1.72051001 -0.54801154 -0.17920082
 -0.0477221  -0.28767368  0.09310576  0.54109333]",[37.11777 36.17305]
609999,504.6044708688398,0.2442898154258728,-138.22222900390625,"[ 5.94443589e-01 -1.07541201e+00  1.63770695e+00 -1.74807949e+00
 -1.15525905e+00  9.25735843e-03  1.06289780e-02 -1.65264682e-03
  5.60855130e-02 -5.14218969e-02]",[-15.10481     0.7412177]
619999,448.1283199190161,0.32809051871299744,-137.502197265625,"[ 0.76860929 -0.99401513  1.71049901 -1.72833294 -0.99665369  0.00511272
 -0.0697401  -0.08444235 -0.09600549  0.56385993]",[-77.843704   4.633871]
629999,473.7376220798052,0.18309372663497925,-134.29290771484375,"[ 0.62804156 -1.06233228  1.61297958 -1.7416419  -1.10313849  0.22212865
 -0.05605307  0.31360159 -0.43504282  0.21618401]",[-5.142684 35.066742]
639999,526.6378617987966,0.6284418106079102,-136.81219482421875,"[ 0.5687309  -1.13205102  1.49017391 -1.73664535 -0.73038499  0.00522509
 -0.06679077 -0.01502227 -0.15695292  0.41548921]",[17.15288 29.97807]
649999,509.38770161949066,0.28082582354545593,-137.29275512695312,"[ 0.55787337 -1.10851038  1.55696819 -1.6589009  -1.19158294 -0.00706241
 -0.02283984 -0.04730848  0.00863768  0.17637291]",[15.623196  -1.5455282]
659999,510.2958412782091,0.2885226607322693,-139.4059295654297,"[ 0.57115923 -1.12909254  1.47236931 -1.72285029 -0.80667364 -0.04741564
  0.02242539 -0.06075653  0.14319583 -0.24801089]",[-32.394962  26.778053]
669999,466.32077780972946,0.3026467561721802,-138.7337646484375,"[ 0.64398964 -1.02250407  1.67754485 -1.71633884 -1.20041615  0.02304777
  0.05654324  0.11301709  0.04494946 -0.49888477]",[-44.516663  54.74542 ]
679999,411.17359797076205,0.20342054963111877,-138.1564483642578,"[ 0.66033269 -0.95113261  1.55916991 -1.5947891  -1.06933748 -0.11151872
  0.03469851 -0.12699566  0.22444827 -0.25648739]",[27.24528  44.410496]
689999,407.767099542868,0.24290227890014648,-137.15005493164062,"[ 0.84066106 -0.8894207   1.78693979 -1.74588602 -1.08266573 -0.02835017
 -0.04572167 -0.13816413  0.0487768   0.42928536]",[ 12.908983 -25.147408]
699999,483.72266740819174,0.23234981298446655,-136.9122314453125,"[ 0.60182923 -1.09282574  1.50879018 -1.61661524 -0.94113285  0.11981686
 -0.06581008  0.16615167 -0.28749472  0.22293831]",[-53.90142  -32.763462]
709999,495.6786852879989,0.7113856077194214,-136.9929656982422,"[ 0.51323686 -1.02915103  1.3993685  -1.45495835 -1.01752029 -0.0135172
  0.03401367  0.05140986  0.06633647 -0.41101964]",[-7.7659636 49.128143 ]
719999,458.03798037231843,0.290729820728302,-137.65457153320312,"[ 0.56388851 -0.99805875  1.44884774 -1.36454964 -1.23520629 -0.20533671
  0.06025146 -0.363171    0.39945271  0.23195876]",[ 8.606515 20.830133]
729999,540.5308849900292,0.15852835774421692,-136.87344360351562,"[ 0.55501854 -1.13172283  1.59442891 -1.74694727 -1.09438256 -0.01568339
 -0.09302698 -0.13012008 -0.08778899  0.70794041]",[-11.960669  69.02832 ]
739999,455.49184560992444,0.27578026056289673,-137.388671875,"[ 0.62122608 -1.0100246   1.55919446 -1.61152197 -1.00302097  0.34817676
 -0.10387151  0.47635594 -0.68342019  0.38166685]",[-56.515076  12.361482]
749999,500.50032997019656,0.20529384911060333,-138.197998046875,"[ 0.58637946 -1.07677474  1.42024644 -1.54394962 -0.78902375  0.02890756
 -0.03254595  0.03152713 -0.11216226  0.22350625]",[24.290918   1.2023842]
759999,571.5642037618095,0.17651066184043884,-140.50704956054688,"[ 0.48141803 -1.0999279   1.47495259 -1.60678723 -1.12165343  0.01032808
 -0.04738396 -0.06802164 -0.06352033  0.53416894]",[-19.955225 -36.04646 ]
769999,477.8295220877065,0.1832227110862732,-139.43484497070312,"[ 0.55035115 -1.04352223  1.48737807 -1.62952749 -0.98920535 -0.00952411
  0.06997402  0.07814524  0.15054645 -0.73043808]",[ -2.7550168 -33.821255 ]
779999,467.71075523200494,0.14215612411499023,-138.62319946289062,"[ 0.66366048 -1.02597594  1.6068914  -1.70697795 -0.9432365   0.13836797
 -0.04468064  0.17516051 -0.29000999  0.27233111]",[-60.17371 -14.68429]
789999,511.8164801067057,0.26138612627983093,-136.6293487548828,"[ 0.62289461 -1.09199707  1.54699399 -1.59467805 -1.17689441 -0.11683509
  0.08240864 -0.11311705  0.32972246 -0.52529174]",[0.21072634 9.604883  ]
799999,462.4791791658718,0.2951931059360504,-139.74188232421875,"[ 0.72187613 -1.01906687  1.63518514 -1.70049231 -0.78525373  0.01408202
  0.03778072  0.07860047  0.07924008 -0.54790566]",[ 7.0566587 26.279427 ]
809999,553.5742545586165,0.5548280477523804,-139.88818359375,"[ 0.50507408 -1.16404698  1.39235933 -1.60695689 -0.83925926 -0.13604338
  0.10477699 -0.15341066  0.42034533 -0.7327688 ]",[31.64969   9.748755]
819999,534.1374975442023,0.26992976665496826,-139.8896026611328,"[ 0.77447867 -1.1452427   1.61120474 -1.69733327 -0.91023573  0.18345722
 -0.10644944  0.21383692 -0.49071617  0.64371552]",[-31.2064      6.0662794]
829999,539.7027702578583,0.29664310812950134,-139.0589599609375,"[ 0.50453634 -1.10216178  1.43767293 -1.54472998 -1.19103095 -0.01767945
  0.01453186 -0.03619977  0.06760634  0.01647583]",[-60.604454 -36.996647]
839999,392.0244358492272,0.6774334907531738,-137.6713409423828,"[ 0.47283946 -0.79014913  1.12684286 -1.05730279 -0.79396716 -0.1018605
  0.09580004 -0.16009184  0.2129929  -0.01932138]",[ -5.875529 -37.920364]
849999,464.12051818957116,0.31603923439979553,-136.1646728515625,"[ 0.52003845 -1.00446902  1.37059084 -1.3559306  -1.18429824  0.0816438
 -0.03823394  0.09537558 -0.16812856  0.23278274]",[43.564972   2.8646977]
859999,332.13005131843346,0.1850304901599884,-141.1500701904297,"[ 0.53243781 -0.81064755  1.20673022 -1.22570398 -0.50731055  0.05978551
 -0.0207149   0.1409552  -0.02926698 -0.508984  ]",[-15.427631 -13.050757]
869999,329.5500497851603,0.3486390709877014,-139.2393798828125,"[ 0.80458425 -0.91537417  1.58602782 -1.48185812 -1.07107935 -0.00286326
  0.01137357  0.06463458  0.06400088 -0.4982725 ]",[ 14.773189 -25.405348]
879999,323.9814517140064,0.43148326873779297,-137.13534545898438,"[ 0.63010511 -0.83956549  1.45921565 -1.16774072 -1.44214412 -0.29040808
  0.10370085 -0.37255915  0.56781226 -0.28042016]",[-3.818477 20.30057 ]
889999,281.6689180215719,0.24893298745155334,-141.46078491210938,"[ 0.61672368 -0.7885513   1.37738509 -1.07755091 -1.00625427  0.01388198
 -0.00731707 -0.08950182 -0.06006115  0.57261035]",[16.317453 42.570435]
899999,268.4303016803349,0.26313626766204834,-141.3997802734375,"[ 0.66046076 -0.69033976  1.35313463 -0.97747566 -1.05996588  0.16062112
 -0.07424369  0.22443297 -0.3007907   0.04373274]",[-22.826935 -15.461925]
909999,284.6902946246046,0.19394484162330627,-141.7412109375,"[ 0.48681758 -0.58934664  1.18053297 -0.66585711 -1.40730636  0.1470412
 -0.04200158  0.150277   -0.21931437  0.30565022]",[-49.41442  -49.418022]
919999,295.23410114555287,0.17336058616638184,-142.02102661132812,"[ 0.57127771 -0.72271434  1.27643766 -0.87739421 -1.28985804  0.03530192
 -0.01018995  0.05599707 -0.05092087 -0.05116215]",[ 14.277774 -43.20789 ]
929999,247.99198521746743,0.31215178966522217,-142.23606872558594,"[ 0.67321109 -0.66126407  1.36355797 -0.95835142 -1.26292762 -0.28707239
  0.13231297 -0.35039413  0.58619641 -0.36799008]",[ 39.028614 -45.612465]
939999,294.8192548396709,0.20248231291770935,-142.68690490722656,"[ 0.60347896 -0.76571034  1.34548753 -1.01528761 -1.0861973  -0.14834966
  0.08345046 -0.27693176  0.29015136  0.26127725]",[46.582012   3.3220668]
949999,248.9327514298186,0.20507074892520905,-143.72584533691406,"[ 0.66974874 -0.63021335  1.35190516 -1.02924262 -1.04430436  0.03079358
 -0.01317006  0.05896298 -0.02722903 -0.13018111]",[ -4.3409934 -21.557995 ]
959999,251.69551715404836,0.1904401183128357,-142.34043884277344,"[ 0.52606197 -0.48323015  1.10988418 -0.54623153 -1.16642713 -0.26812347
  0.22027315 -0.35568865  0.6197143  -0.26876431]",[-55.97031   39.663002]
969999,245.05828355299167,0.20889151096343994,-143.39988708496094,"[ 0.45619495 -0.45760366  0.92293793 -0.55808766 -1.04454317 -0.07131367
  0.07557029 -0.06751732  0.20017254 -0.31664277]",[ 10.17142  -39.604073]
979999,252.69738725049544,0.1459711194038391,-142.44625854492188,"[ 0.48580797 -0.56204615  1.07647071 -0.70613396 -1.19493653 -0.206639
  0.19073169 -0.3217989   0.49954616 -0.10822015]",[23.032553 22.849178]
989999,280.97050841148337,0.2200363427400589,-146.10385131835938,"[ 0.45341371 -0.50527876  0.9458821  -0.65884405 -0.79606614 -0.1590334
  0.17691526 -0.21466068  0.43401046 -0.44488973]",[ -1.4483218 -28.354723 ]
999999,324.8365136175656,0.15880447626113892,-143.11087036132812,"[ 0.3723204  -0.61698316  0.94833869 -0.6123919  -1.20493265  0.08558572
 -0.04028095  0.08784821 -0.15920889  0.25109461]",[ 4.8656583 59.250496 ]
1009999,251.58613828772883,0.18267636001110077,-141.49942016601562,"[ 0.69118215 -0.58799542  1.25681756 -1.07776473 -0.76118433 -0.04288187
  0.03689541 -0.01610496  0.1700699  -0.46235106]",[22.937893 31.37386 ]
1019999,286.7610560372955,0.266149640083313,-141.23663330078125,"[ 0.59405896 -0.74473254  1.30430083 -1.19643047 -1.01722642 -0.04795965
  0.00636659 -0.03608049  0.10854216 -0.27144298]",[17.886002  9.948256]
1029999,296.34458691606113,0.20300941169261932,-143.637939453125,"[ 0.41567964 -0.60597307  0.95840548 -0.7765693  -0.92689764 -0.23305467
  0.27680804 -0.42413384  0.6142528  -0.12476304]",[ 19.922934 -17.429611]
1039999,326.73753257617096,0.2077416032552719,-142.8795928955078,"[ 0.39378681 -0.69663126  0.97945012 -0.91936845 -0.87184561 -0.12768868
  0.14102894 -0.20055325  0.33588303 -0.21328377]",[ 16.007889 -17.88494 ]
1049999,288.92326488904274,0.21668371558189392,-144.053466796875,"[ 0.73370289 -0.65962166  1.40517605 -1.24375987 -0.78117305 -0.02616889
  0.0272668  -0.0496717   0.06506198 -0.00279316]",[ 0.19284919 24.817356  ]
1059999,347.89048209719675,0.18546655774116516,-141.91455078125,"[ 0.87687551 -0.85851829  1.67643188 -1.69296501 -0.73070048 -0.25092306
  0.04041265 -0.34545848  0.53307762 -0.41697169]",[ 25.798584 -46.03716 ]
1069999,354.79232660453033,0.21408383548259735,-144.90206909179688,"[ 0.90138426 -0.85246317  1.7671404  -1.74353428 -0.93857783  0.14844699
 -0.01387932  0.19620298 -0.27193574  0.14305508]",[36.825813  7.949188]
1079999,376.62070243311643,0.22540082037448883,-143.70960998535156,"[ 0.94348375 -0.87841088  1.78949922 -1.74594389 -0.99515248  0.04881138
  0.04484747  0.1291053   0.01566803 -0.48735518]",[-22.918787  11.918958]
1089999,381.8026634693568,0.26424068212509155,-142.6277618408203,"[ 0.60645995 -0.82615194  1.26248434 -1.15865915 -0.87203221  0.13609726
 -0.07724597  0.13167723 -0.33400693  0.53754841]",[-50.15508     3.3459616]
1099999,282.80336338100113,0.1616523563861847,-142.66102600097656,"[ 0.39544121 -0.41707203  0.72441963 -0.62658054 -0.40134874  0.03366904
 -0.03285137  0.09738519  0.0267806  -0.45110006]",[ -5.2334447 -40.79124  ]
1109999,278.95707735450867,0.1421610713005066,-145.31651306152344,"[ 0.41770024 -0.41237503  0.82132275 -0.57841152 -0.72868163 -0.08884561
  0.1453118  -0.22641467  0.2476366   0.18223668]",[-8.671115 60.694523]
1119999,294.7329091613962,0.21362057328224182,-143.9178466796875,"[ 3.14757724e-01 -4.27314749e-01  6.48687355e-01 -6.54311291e-01
 -2.30838241e-01 -1.63114238e-04  1.97666242e-02 -1.88009127e-02
  3.29558584e-02 -6.49454021e-02]",[-37.54779  -36.572052]
1129999,339.0197976679189,0.22466400265693665,-145.792236328125,"[ 0.34892631 -0.45024234  0.76638086 -0.60307739 -0.7628523  -0.07807498
  0.10337458 -0.07966129  0.31303204 -0.58199613]",[23.535648 28.714046]
1139999,348.6498007133591,0.1241045892238617,-146.30612182617188,"[ 0.26481036 -0.40156178  0.58468454 -0.61264504 -0.28733512 -0.02557661
  0.06433915 -0.11588465  0.03616915  0.32319594]",[ 3.0440384e+01 -2.1574274e-02]
1149999,335.8173821078295,0.14490841329097748,-145.20291137695312,"[ 0.26762099 -0.33718607  0.58271301 -0.44719112 -0.61948311 -0.11048755
  0.24111726 -0.24226175  0.52099675 -0.50806974]",[-13.8644   -46.632847]
1159999,359.6102605853473,0.13739697635173798,-145.78683471679688,"[ 0.26905852 -0.47205443  0.62373808 -0.74947024 -0.07012908 -0.12632674
  0.31496424 -0.37695942  0.67272517 -0.50677556]",[-15.580942 -41.560345]
1169999,388.3606884721508,0.41114717721939087,-146.8591766357422,"[ 0.23610893 -0.55407187  0.67549029 -0.91421998  0.02958305  0.07747027
 -0.06015139  0.15270059  0.0671397  -0.75242573]",[ 36.57708  -46.985577]
1179999,415.81507643393877,1.0655615329742432,-147.3207244873047,"[ 0.14076345 -0.39749703  0.48085264 -0.60741646 -0.12531443 -0.05503271
  0.21219253 -0.21312209  0.47110815 -0.51750995]",[ 9.958761   -0.05993768]
1189999,433.8734068135374,0.12515369057655334,-146.5247039794922,"[ 0.13317306 -0.41718024  0.45496387 -0.67696189  0.12930871  0.06743416
 -0.25400741  0.27579534 -0.48364635  0.29933572]",[-30.925426 -32.14879 ]
1199999,414.1922076973098,0.24261298775672913,-145.682861328125,"[ 0.17402814 -0.37283931  0.4511441  -0.53682935 -0.17931758 -0.05590807
  0.18058592 -0.27903307  0.12715957  0.70532932]",[-4.7853637 -2.2736087]
1209999,393.7061199600662,0.23439018428325653,-148.81088256835938,"[ 0.24771534 -0.43341296  0.59163296 -0.65292777 -0.20678853 -0.09072526
  0.25718528 -0.3332963   0.36324571  0.28762492]",[-19.714937  40.49878 ]
