step,cost,qf_loss,actor_loss,observations,action
29999,3468098980345893.0,4.5937864047829046e+26,95583136.0,"[ 6.53985043e+05  3.76031980e+06  1.80074800e+06  8.83148906e+01
 -9.38433317e+01  1.00237761e+02  1.84411553e+03  1.20883008e+01
 -5.83194950e+03 -4.88323608e+03  3.92946817e+00  2.47708233e+00
 -5.29015223e+00]",[-300.  300. -300.]
29999,3701885577463174.5,5.106472704539818e+26,107119920.0,"[ 9.03742991e+05  3.95481219e+06  1.60625561e+06 -8.50882066e+02
 -8.45663628e+02  8.52058047e+02  9.60769615e+02  1.20883008e+01
 -5.83194950e+03 -4.88323608e+03  3.92946817e+00  2.47708233e+00
 -5.29015223e+00]",[ 2000.  2000. -2000.]
59999,3701885577463174.5,5.962509727480213e+26,730527744.0,"[ 9.03742991e+05  3.95481219e+06  1.60625561e+06 -8.50882066e+02
 -8.45663628e+02  8.52058047e+02  9.60769615e+02  1.20883008e+01
 -5.83194950e+03 -4.88323608e+03  3.92946817e+00  2.47708233e+00
 -5.29015223e+00]",[ 2000.  2000. -2000.]
89999,3701885577463174.5,5.339038185774704e+26,1432634624.0,"[ 9.03742991e+05  3.95481219e+06  1.60625561e+06 -8.50882066e+02
 -8.45663628e+02  8.52058047e+02  9.60769615e+02  1.20883008e+01
 -5.83194950e+03 -4.88323608e+03  3.92946817e+00  2.47708233e+00
 -5.29015223e+00]",[ 2000.  2000. -2000.]
119999,3701885577463174.5,5.267830802171133e+26,1984516864.0,"[ 9.03742991e+05  3.95481219e+06  1.60625561e+06 -8.50882066e+02
 -8.45663628e+02  8.52058047e+02  9.60769615e+02  1.20883008e+01
 -5.83194950e+03 -4.88323608e+03  3.92946817e+00  2.47708233e+00
 -5.29015223e+00]",[ 2000.  2000. -2000.]
149999,3701885577463174.5,5.900145344050697e+26,2764446976.0,"[ 9.03742991e+05  3.95481219e+06  1.60625561e+06 -8.50882066e+02
 -8.45663628e+02  8.52058047e+02  9.60769615e+02  1.20883008e+01
 -5.83194950e+03 -4.88323608e+03  3.92946817e+00  2.47708233e+00
 -5.29015223e+00]",[ 2000.  2000. -2000.]
179999,3701885577463174.5,5.604569843343716e+26,3481108224.0,"[ 9.03742991e+05  3.95481219e+06  1.60625561e+06 -8.50882066e+02
 -8.45663628e+02  8.52058047e+02  9.60769615e+02  1.20883008e+01
 -5.83194950e+03 -4.88323608e+03  3.92946817e+00  2.47708233e+00
 -5.29015223e+00]",[ 2000.  2000. -2000.]
209999,3701885577463174.5,5.915163576270867e+26,4239258368.0,"[ 9.03742991e+05  3.95481219e+06  1.60625561e+06 -8.50882066e+02
 -8.45663628e+02  8.52058047e+02  9.60769615e+02  1.20883008e+01
 -5.83194950e+03 -4.88323608e+03  3.92946817e+00  2.47708233e+00
 -5.29015223e+00]",[ 2000.  2000. -2000.]
239999,3701885577463174.5,5.470317022519428e+26,5386121216.0,"[ 9.03742991e+05  3.95481219e+06  1.60625561e+06 -8.50882066e+02
 -8.45663628e+02  8.52058047e+02  9.60769615e+02  1.20883008e+01
 -5.83194950e+03 -4.88323608e+03  3.92946817e+00  2.47708233e+00
 -5.29015223e+00]",[ 2000.  2000. -2000.]
269999,3701885577463174.5,5.4104510661072555e+26,6346970624.0,"[ 9.03742991e+05  3.95481219e+06  1.60625561e+06 -8.50882066e+02
 -8.45663628e+02  8.52058047e+02  9.60769615e+02  1.20883008e+01
 -5.83194950e+03 -4.88323608e+03  3.92946817e+00  2.47708233e+00
 -5.29015223e+00]",[ 2000.  2000. -2000.]
