step,cost,qf_loss,actor_loss,observations,action
25468,[15088.882],784036.5625,-59.11180877685547,[-10.67967072   0.10670728 -12.24350267  12.01834866],[-11.074889]
31125,[10104.981],716163.5,2297.72802734375,[ 0.02353641  2.00428493  0.49500442 -3.03847817],[3.046063]
41125,[10301.784],391978.375,1669.6700439453125,[ 1.03737616  3.51588135  0.22251083 -2.4950295 ],[-1.7564597]
51125,[10140.478],204732.21875,1462.7034912109375,[1.49664507 3.19946187 2.26353627 4.39225726],[2.701662]
61125,[9872.223],260548.875,1287.007080078125,[0.10974281 2.73661781 0.31121645 4.18525302],[-0.25521433]
71125,[9834.31],196356.8125,1200.43017578125,[-0.10877436  3.29060726 -0.13066155 -1.52452959],[-0.9706006]
81125,[10026.027],197241.125,849.37060546875,[-0.44528318  3.23286448 -0.06234755 -2.68670557],[-1.8877182]
91125,[10069.154],147567.625,677.7101440429688,[-0.76976263  3.22569232  0.29431266  1.43676527],[0.13903746]
101125,[10276.194],166346.421875,595.5491943359375,[ 0.44061256  3.64506029 -0.3888026  -1.06737696],[1.5237688]
111125,[10758.034],91458.8125,390.5904846191406,[ 1.24675042  2.84897713 -0.45289693 -4.49205135],[-2.259728]
121125,[10800.896],114124.796875,83.29119873046875,[ 1.37817734  2.20145605 -2.47327655 -1.52037005],[-5.2784853]
131125,[10474.505],76099.0625,-20.483592987060547,[ 1.80718579  2.65265879 -0.88102823  1.29768169],[-0.9847024]
141125,[10862.608],58558.6953125,-193.48483276367188,[ 0.90937641  3.23421194 -1.44440311 -4.93411504],[-2.5898256]
151125,[11389.911],70151.1953125,-377.7236022949219,[1.67767998 2.15487328 1.08019194 2.66278684],[3.0769484]
161125,[11509.833],110940.890625,-581.1867065429688,[1.34411629 2.3864508  1.46096831 5.89587918],[5.3472543]
171125,[11489.162],128234.984375,-654.1842651367188,[1.17346595 3.00898802 0.44647171 4.8949104 ],[6.14231]
181125,[10949.783],49345.6953125,-715.1141357421875,[1.71010027 3.33039746 2.00356538 6.255455  ],[7.377189]
191125,[11904.924],45290.9609375,-871.3714599609375,[0.99620148 3.21863801 2.35193784 5.49108049],[1.6952997]
201125,[12534.256],35846.4609375,-930.5072021484375,[-0.32414478  2.70308725  1.4639291   3.35625163],[5.713765]
211125,[12056.941],40558.4921875,-1037.3555908203125,[ 0.21492592  2.06281896 -1.12737364  6.60009121],[-3.0878065]
221125,[11437.628],30140.3359375,-1131.92431640625,[ 0.79658229  2.52433165 -0.21471261  5.07060915],[-0.18257919]
