step,cost,qf_loss,actor_loss,observations,action
26264,[4354.1797],476764.9375,395.38311767578125,[-10.99048558   2.87871221 -22.23186522 -16.49301129],[-9.780689]
35121,[10087.301],533298.9375,1913.77490234375,[2.73332707 2.8109814  0.17068041 0.88152192],[-2.852323]
45121,[9804.142],257875.71875,1307.992431640625,[ 0.39380128  2.99734586 -0.85077394 -2.99320158],[-2.4526534]
55121,[9924.611],175036.1875,1330.862060546875,[0.7116631  3.28328243 0.39481097 0.01536365],[1.0918713]
65121,[10195.999],271527.21875,1352.2109375,[-0.97663641  3.0868126   0.16334832 -0.65607133],[-0.1594655]
75121,[10116.836],129774.8359375,925.5377197265625,[-0.47677401  3.28221377 -0.18638062 -0.80297072],[0.5669372]
85121,[10605.755],124824.7734375,714.126220703125,[-2.71982819  2.7249996  -0.65746778  0.82799207],[3.5274208]
95121,[10133.904],158529.796875,543.9124145507812,[-1.00366468  2.62958851  0.94310545  4.05585984],[0.39002427]
105121,[10360.528],116121.578125,380.536376953125,[-0.3615082   2.56896108 -0.367538    0.49265909],[-0.10177072]
25425,[5984.589],854815.875,-78.11555480957031,[ 11.81830444  -2.59191264  29.60871204 -23.42214689],[19.01669]
115121,[10719.343],120983.96875,198.14044189453125,[ 1.71810686  3.20213947 -1.32799142 -3.82379063],[-2.9143343]
125121,[10442.306],136740.75,19.47644805908203,[ 1.82554918  2.81267754 -1.99151647 -9.00908772],[-6.471916]
31129,[11107.672],11443.07421875,231.25137329101562,[-0.55269335 -2.43578833  2.68157938 -1.58418475],[1.3658043]
135121,[10778.6],80112.984375,-155.21438598632812,[ 1.95567523  3.8864949   2.10394312 -0.71290922],[0.26726276]
41092,[11583.404],11097.0556640625,136.3720703125,[ 0.24698764 -2.77842223  3.22315489  1.40878298],[-1.2267472]
145121,[10973.72],171867.734375,-305.4205017089844,[ 1.82839787  2.14360911  0.30153486 -1.73862076],[-2.1463466]
50968,[11368.765],13597.2412109375,-28.45978546142578,[ 2.60685765  2.17394521 -0.03415896 10.4309377 ],[2.1607966]
155121,[11328.1045],85000.6875,-408.2337646484375,[ 2.42521272  3.37575294  2.59591246 -0.56966629],[2.1340249]
165121,[11124.0625],58307.37890625,-469.817138671875,[ 2.25620362  1.90411821  1.67248149 -4.5842101 ],[1.999754]
60968,[11415.334],8636.408203125,-232.8665008544922,[-0.53042047  3.83606122 -2.34225052  4.52566209],[-5.462567]
175121,[11800.788],39834.7421875,-600.5499877929688,[ 2.97353133  2.12622205 -1.48211252  0.66511797],[-0.16703258]
70968,[11120.139],9365.056640625,-262.9430847167969,[ 0.59934048  2.95873183 -0.09464754 -4.99833946],[-0.46720812]
185121,[12592.134],52056.359375,-780.3837890625,[ 2.13763745  2.33001126 -3.21800891 -3.88750897],[-5.0921755]
80968,[11654.752],8910.12109375,-482.336669921875,[-1.52937831  0.18622476  3.3585186  -7.0905761 ],[5.123755]
195121,[11050.638],28616.060546875,-798.461181640625,[-0.40163068  2.67804996 -1.59901624 -2.80439662],[1.8103408]
205121,[11400.988],39065.9609375,-896.5472412109375,[-0.47924383  3.34221887  0.02762525  4.12799744],[0.6242308]
90968,[10846.972],6146.65234375,-708.2123413085938,[ 0.73644248  3.37579029  0.45764493 -0.51221174],[0.6788086]
215121,[11025.484],61114.5390625,-1062.841552734375,[1.44953838 2.12006685 1.94070604 0.65800413],[-0.40137613]
100968,[6327.404],15968.3017578125,-1254.1107177734375,[-1.28889355  0.06567666 -0.25871477  1.76791226],[-0.6981822]
225121,[12496.171],29148.79296875,-1106.04443359375,[0.42853853 3.34364444 2.99291038 2.73618894],[-6.0869293]
235121,[11698.828],36123.6484375,-1190.728759765625,[ 0.7640488   0.6360801  -5.22965166  4.29635063],[-0.9377032]
110968,[3901.4817],20274.66796875,-2693.57470703125,[-2.54003675 -0.21397609  1.07423366 -0.4788976 ],[-0.4323049]
245121,[12066.641],24809.244140625,-1248.5023193359375,[ 0.88655704 -2.78038691  0.6314488  -0.45310149],[2.9805117]
120968,[2407.0896],4866.0166015625,-3871.35498046875,[-3.03591846 -0.00756923 -0.47867754  1.16637023],[-1.1343523]
255121,[11905.101],22792.779296875,-1188.398193359375,[ 0.2237942  -3.14741252  2.62053052  1.56062942],[3.7049263]
130959,[6367.0903],25560.96484375,-4386.6279296875,[-2.06285825 -0.03387698  1.33104729 -2.97415901],[1.7345895]
265121,[12548.659],40548.8359375,-1228.20361328125,[ 1.31007754  3.21416381  3.6539673  11.03864075],[5.4490027]
275121,[11300.876],20895.11328125,-1305.80615234375,[-1.61954876 -2.7700136  -1.0877943  -1.55895807],[10.422856]
140959,[2599.41],14861.998046875,-4764.1953125,[-2.56554296  0.08304514 -0.65164915  0.74982013],[0.6625078]
285121,[11311.787],51767.7265625,-1346.9036865234375,[-2.50591252 -2.11804635  8.61271184  1.83606551],[11.16521]
150959,[1844.3591],3382.27978515625,-5198.38232421875,[-1.24657287 -0.04638475  0.37733329 -0.26839126],[-1.7264733]
295121,[12304.312],21129.0,-1297.70361328125,[ 1.34946795 -3.10642453 -3.99403972 -8.71451017],[-10.211374]
160888,[2453.8994],5339.3662109375,-5450.7861328125,[-1.40962393  0.11009861 -0.58531522  1.60946351],[-0.62457067]
305121,[11962.987],29420.23828125,-1319.0723876953125,[ 1.318531   -2.55657091 -0.02591024 -0.51644179],[-4.789678]
315121,[10812.873],35132.29296875,-1338.0635986328125,[-0.62973447 -1.47407784  2.52816616  1.59340722],[1.5077484]
