step,cost,qf_loss,actor_loss,observations,action
27708,32504458.64698307,1647020160.0,699.912109375,[-6.28756623 -1.36106843  4.47661639 -0.12284997  0.06269328  0.03684298],[ 0.6292709   0.69087195 -0.5247449 ]
45766,25322467.78432433,1617846016.0,24160.26953125,[-6.29097373  1.1084932   2.27210019 -0.14571058 -0.02787819  0.14121226],[-1.173715  -0.434044   5.3607564]
59594,15176817.184517728,1966062976.0,196046.75,[-6.28431125 -1.54842198  5.11304675  0.02742777  0.34170995  0.0755701 ],[ 1.9469956 -5.1892815 -4.008491 ]
73390,31365271.09896515,1193628160.0,607836.25,[-6.29238304 -1.57036215  1.6261842  -0.02491735 -0.20581575  0.13008796],[ 2.2621815  1.8859929 -2.6008387]
85961,25082959.69914101,651518336.0,1062813.75,[ 6.29921877  1.18517585  4.92901499  0.04480993 -0.12734104  0.22526981],[-14.518902    4.7307057  22.310823 ]
95616,24441857.261594508,460827776.0,1403989.25,[ 6.29790161 -0.45424147  6.05923442  0.00883719 -0.11740579  0.23077989],[-16.584549   -7.1151576  36.255054 ]
102165,10076220.70818283,377344960.0,1653869.5,[ 6.29334351  1.23706139  4.35924892 -0.07193357 -0.36198961  0.04370019],[  0.6501551 -18.659576    8.882909 ]
108261,9666044.72961684,419002304.0,1755318.0,[ 6.28811765  1.46383905  4.52649     0.03391246 -0.41034406  0.05400171],[  3.9444373 -20.52576    12.367043 ]
114497,11014983.654026637,220897280.0,1882008.25,"[ 6.29314142e+00  1.41701222e+00  4.40679700e+00 -5.37762865e-02
 -2.16369369e-01  5.00426744e-03]",[  4.304924  30.598005 -57.65031 ]
120505,9235113.336226864,249498368.0,2047197.5,[ 6.30263366  1.54801721  4.89405576  0.18832226 -0.44419536  0.01788023],[ -9.956203 -22.950825  56.392757]
126495,9189169.85664427,210923520.0,2017496.375,[ 6.31225585  1.54869371  5.0915092   0.12998223 -0.52462377 -0.0745407 ],[  1.6576333 -29.780468   16.782084 ]
132447,8912550.39587991,207844736.0,1902270.25,[ 6.31503713  1.54239511  5.03440317  0.03847801 -0.5833653  -0.0978629 ],[  3.5772402 -27.204853   18.542793 ]
138906,24142866.74037686,207257008.0,2160157.0,"[ 6.29029546e+00 -1.47423261e+00  6.30838060e+00  2.65671790e-03
 -9.74167846e-02  2.33516463e-01]",[ -0.9998795 -25.705572   16.52974  ]
148356,9480966.942738255,177125664.0,2177920.75,[ 6.31049532  0.59385016  4.14092548 -0.13411716 -0.41554665  0.00746876],[  7.3396072 -46.637012   38.37113  ]
153960,8289760.197933879,139531856.0,2032720.25,[ 6.31089873  1.4090209   4.38730425 -0.03005512 -0.50851099  0.08340285],[ -3.0581553 -45.699432   26.528788 ]
159339,8107130.24245266,191258656.0,1979681.25,[ 6.31653157  1.49838134  4.51246959  0.06413462 -0.51043045  0.07753988],[  6.8760166 -20.262854    2.91506  ]
164802,8576025.243899267,130768320.0,2179761.0,[ 6.31671496  1.4492887   4.35772625 -0.01300411 -0.42246471  0.09882533],[-40.315308  18.630182  27.13229 ]
