step,cost,qf_loss,actor_loss,observations,action
29999,1283.026040945273,0.5767495632171631,-9.738853454589844,"[-0.32402679 -0.72454209  0.32307987 -1.74601272  1.7491523  -0.02589968
  0.03435952 -0.05606349  0.01662503 -0.10414213]",[-4.414239 59.44271 ]
39999,1495.6382471439388,31.784961700439453,-69.43344116210938,"[ 0.24733485 -1.0548279   0.91146232 -1.74623774  0.83010085  0.04107461
 -0.04357326  0.04442824  0.00448745 -0.26198509]",[-74.70006 -53.44333]
49999,1238.2253996402721,13.618592262268066,-154.00367736816406,"[ 1.22647472e+00 -5.18723119e-01  2.18087495e+00 -1.74680587e+00
 -5.91262572e-01 -5.75868350e-05  5.54640854e-03 -6.68185996e-03
  2.26897693e-02 -2.21014971e-02]",[-70.30964     7.0299864]
59999,342.6355094373012,5.379956245422363,-138.12615966796875,"[ 4.80770652e-01 -9.71689130e-01  1.17557673e+00 -1.74549183e+00
  6.26763672e-01 -2.04720768e-01  3.20016330e-02 -2.29676626e-01
 -4.91178106e-04  6.65798874e-01]",[-2.568328   2.8109622]
69999,709.8885857089113,4.279056072235107,-136.63644409179688,"[-0.07988515  0.28049337 -0.51220162  0.66389469 -0.68053155 -0.21929967
 -0.68213094  0.84738975 -1.3182654   0.71779411]",[-92.941895  44.353016]
79999,592.0596507354816,9.20495319366455,-135.056640625,"[ 0.52093881 -0.27520795  1.01763576 -0.58743938 -0.47161568  0.48499964
 -0.34488324  0.52415786 -1.25399086  1.54162867]",[-0.07972977  3.2187626 ]
89999,486.4701351864658,2.998154401779175,-137.60690307617188,"[ 0.05362255 -0.80939017  0.8401955  -1.26659997  0.88841716  0.15448932
  0.29886099 -0.18392481  1.09951646 -2.06149877]",[-26.92907 -16.25735]
99999,986.6534693415474,3.109480142593384,-128.4759521484375,"[-3.45842161e-01  1.16251021e-01 -2.24741372e-01 -4.73810723e-01
  1.74549913e+00 -4.92008659e-02 -1.37990983e-01  1.61874569e-01
 -2.52023020e-01 -1.10002077e-03]",[1.9841708 6.2671213]
109999,727.9716767480068,1.5509343147277832,-123.9571762084961,"[-0.04784799 -0.33589337  0.23671766 -0.7484505   0.93036725  0.00984771
 -0.16586844  0.18406234 -0.28276363  0.07726915]",[32.968414   5.3713346]
119999,480.6843537625913,0.898290753364563,-121.96385192871094,"[ 1.06896918 -0.5557102   2.21894618 -1.47880349 -1.72302734  0.02792469
  0.00804592  0.02169052 -0.01792108  0.09408651]",[ -3.9913971 -37.757774 ]
