step,cost,qf_loss,actor_loss,observations,action
29999,1177886929955.3386,1.7942348886903357e+18,42087508.0,"[ 3.20659494e+05 -3.30102634e+05 -3.17669549e+05  3.48507498e+02
 -3.46435409e+02 -3.42208694e+02  1.48038489e+03 -8.67582373e+02
 -6.32379078e+03 -3.92330128e+03  6.55122615e+00  1.16104165e+00
 -2.35679627e+00]",[-300.  300.  300.]
29999,1545138822.1678534,90866540544.0,4460803.0,"[-3.34389508e+05 -3.29776097e+05  3.38198022e+05 -3.43781018e+02
 -3.46260141e+02  3.50546850e+02  1.48038362e+03 -8.66734087e+02
 -6.32378596e+03 -3.92168427e+03  6.55160091e+00  1.16226016e+00
 -2.35677198e+00]",[ 300.  300. -300.]
39999,1545109786.3008425,50633707520.0,33914364.0,"[-3.34385108e+05 -3.29773769e+05  3.38196230e+05 -3.43776747e+02
 -3.46256244e+02  3.50549353e+02  1.48038379e+03 -8.63723349e+02
 -6.31811485e+03 -3.92238318e+03  6.55516056e+00  1.16780829e+00
 -2.35369160e+00]",[ 300.  300. -300.]
49999,1545113305.4281268,14356825088.0,84919648.0,"[-3.34387990e+05 -3.29775640e+05  3.38192500e+05 -3.43778349e+02
 -3.46258398e+02  3.50545272e+02  1.48038354e+03 -8.66327217e+02
 -6.32025142e+03 -3.92076297e+03  6.55371301e+00  1.16555917e+00
 -2.35511588e+00]",[ 300.  300. -300.]
59999,1545133432.411377,13016380416.0,90676000.0,"[-3.34387792e+05 -3.29779464e+05  3.38194488e+05 -3.43778694e+02
 -3.46259158e+02  3.50547842e+02  1.48038452e+03 -8.63506273e+02
 -6.31928570e+03 -3.92232859e+03  6.55457362e+00  1.16707558e+00
 -2.35421708e+00]",[ 300.  300. -300.]
69999,1545130033.215613,11918331904.0,126431096.0,"[-3.34389387e+05 -3.29772827e+05  3.38197785e+05 -3.43779468e+02
 -3.46254125e+02  3.50549394e+02  1.48038489e+03 -8.61732431e+02
 -6.31858280e+03 -3.92118485e+03  6.55544024e+00  1.16909958e+00
 -2.35372181e+00]",[ 300.  300. -300.]
79999,1545111321.2026548,4167894528.0,135498496.0,"[-3.34388146e+05 -3.29773685e+05  3.38194086e+05 -3.43779250e+02
 -3.46259196e+02  3.50544678e+02  1.48038454e+03 -8.68229929e+02
 -6.32294659e+03 -3.92116033e+03  6.55183714e+00  1.16232409e+00
 -2.35659980e+00]",[ 300.  300. -300.]
89999,1545141104.297311,4451177472.0,147153744.0,"[-3.34392302e+05 -3.29780218e+05  3.38192644e+05 -3.43782084e+02
 -3.46266282e+02  3.50541906e+02  1.48038540e+03 -8.72851422e+02
 -6.32692754e+03 -3.92207316e+03  6.54867362e+00  1.15641715e+00
 -2.35900352e+00]",[ 300.  300. -300.]
99999,1545126247.8289523,3061621248.0,158844032.0,"[-3.34389666e+05 -3.29775421e+05  3.38195826e+05 -3.43779776e+02
 -3.46263581e+02  3.50544620e+02  1.48038382e+03 -8.72973038e+02
 -6.32483002e+03 -3.92203323e+03  6.54979037e+00  1.15794229e+00
 -2.35804265e+00]",[ 300.  300. -300.]
109999,1545109654.090937,3155803136.0,182439856.0,"[-3.34384838e+05 -3.29773428e+05  3.38197352e+05 -3.43778068e+02
 -3.46258090e+02  3.50548469e+02  1.48038560e+03 -8.65187206e+02
 -6.32172299e+03 -3.92351679e+03  6.55277845e+00  1.16378327e+00
 -2.35550911e+00]",[ 300.  300. -300.]
119999,1545128607.3167374,1487634432.0,191365968.0,"[-3.34384865e+05 -3.29777617e+05  3.38198641e+05 -3.43778582e+02
 -3.46261469e+02  3.50547620e+02  1.48038501e+03 -8.67079608e+02
 -6.32374956e+03 -3.92286443e+03  6.55140069e+00  1.16154999e+00
 -2.35673750e+00]",[ 300.  300. -300.]
129999,1545103580.7725456,1444809088.0,161354048.0,"[-3.34381856e+05 -3.29776797e+05  3.38194883e+05 -3.43775338e+02
 -3.46258755e+02  3.50546972e+02  1.48038465e+03 -8.65630794e+02
 -6.31997509e+03 -3.92151944e+03  6.55389858e+00  1.16578857e+00
 -2.35485508e+00]",[ 300.  300. -300.]
139999,1545120944.6933765,1336797696.0,192496000.0,"[-3.34386358e+05 -3.29776302e+05  3.38195358e+05 -3.43778205e+02
 -3.46256737e+02  3.50548325e+02  1.48038440e+03 -8.62336297e+02
 -6.31910284e+03 -3.92195221e+03  6.55494532e+00  1.16802158e+00
 -2.35400042e+00]",[ 300.  300. -300.]
149999,1545142039.173442,1229383680.0,197469568.0,"[-3.34391441e+05 -3.29779679e+05  3.38193446e+05 -3.43781045e+02
 -3.46263974e+02  3.50541719e+02  1.48038395e+03 -8.71780353e+02
 -6.32555889e+03 -3.91932679e+03  6.54997444e+00  1.15930565e+00
 -2.35837609e+00]",[ 300.  300. -300.]
159999,1545139312.3779087,2523429888.0,214793120.0,"[-3.34386010e+05 -3.29777568e+05  3.38200528e+05 -3.43777432e+02
 -3.46260866e+02  3.50551498e+02  1.48038553e+03 -8.66323019e+02
 -6.31979459e+03 -3.92474272e+03  6.55344766e+00  1.16403801e+00
 -2.35468935e+00]",[ 300.  300. -300.]
169999,1545128052.3906918,582764800.0,201652832.0,"[-3.34388232e+05 -3.29772431e+05  3.38200494e+05 -3.43780567e+02
 -3.46259721e+02  3.50548947e+02  1.48038550e+03 -8.67385044e+02
 -6.32427358e+03 -3.92416040e+03  6.55089296e+00  1.16038382e+00
 -2.35695293e+00]",[ 300.  300. -300.]
179999,1545143108.841292,909206976.0,202343232.0,"[-3.34391471e+05 -3.29776253e+05  3.38197092e+05 -3.43782276e+02
 -3.46260080e+02  3.50546522e+02  1.48038474e+03 -8.66112621e+02
 -6.32405192e+03 -3.92223407e+03  6.55150499e+00  1.16214006e+00
 -2.35679005e+00]",[ 300.  300. -300.]
189999,1545147089.049243,1246235136.0,206858944.0,"[-3.34386922e+05 -3.29778159e+05  3.38200481e+05 -3.43777903e+02
 -3.46259755e+02  3.50550094e+02  1.48038430e+03 -8.65781985e+02
 -6.31992888e+03 -3.92199309e+03  6.55383314e+00  1.16551988e+00
 -2.35482628e+00]",[ 300.  300. -300.]
199999,1545123341.692717,1122363520.0,237859072.0,"[-3.34386068e+05 -3.29775862e+05  3.38197013e+05 -3.43777518e+02
 -3.46257994e+02  3.50548940e+02  1.48038577e+03 -8.64567216e+02
 -6.31946970e+03 -3.92266935e+03  6.55422779e+00  1.16620287e+00
 -2.35442020e+00]",[ 300.  300. -300.]
209999,1545132574.0642169,4883358720.0,215537120.0,"[-3.34388072e+05 -3.29780843e+05  3.38193513e+05 -3.43779475e+02
 -3.46263935e+02  3.50544803e+02  1.48038559e+03 -8.68857269e+02
 -6.32359966e+03 -3.92283542e+03  6.55114571e+00  1.16071286e+00
 -2.35689940e+00]",[ 300.  300. -300.]
219999,1545095519.8055444,843312128.0,209923392.0,"[-3.34385209e+05 -3.29773136e+05  3.38192839e+05 -3.43777892e+02
 -3.46254928e+02  3.50548137e+02  1.48038454e+03 -8.61086268e+02
 -6.31860622e+03 -3.92320147e+03  6.55529245e+00  1.16848352e+00
 -2.35354024e+00]",[ 300.  300. -300.]
229999,1545146120.412438,1005901888.0,229204816.0,"[-3.34391891e+05 -3.29780971e+05  3.38194172e+05 -3.43782791e+02
 -3.46268135e+02  3.50541931e+02  1.48038460e+03 -8.74036718e+02
 -6.32898736e+03 -3.92258255e+03  6.54726348e+00  1.15399692e+00
 -2.36009041e+00]",[ 300.  300. -300.]
239999,1545114566.9857917,592182528.0,223364192.0,"[-3.34384143e+05 -3.29775148e+05  3.38196691e+05 -3.43776757e+02
 -3.46255711e+02  3.50548865e+02  1.48038600e+03 -8.62191417e+02
 -6.31876643e+03 -3.92173116e+03  6.55518409e+00  1.16845543e+00
 -2.35383745e+00]",[ 300.  300. -300.]
249999,1545111862.1559513,361373504.0,217575904.0,"[-3.34383152e+05 -3.29777328e+05  3.38194724e+05 -3.43775098e+02
 -3.46256740e+02  3.50548277e+02  1.48038542e+03 -8.63138773e+02
 -6.31715929e+03 -3.92121557e+03  6.55594024e+00  1.16939007e+00
 -2.35323294e+00]",[ 300.  300. -300.]
259999,1545142004.5361965,1097427456.0,244364832.0,"[-3.34387978e+05 -3.29778735e+05  3.38197559e+05 -3.43778238e+02
 -3.46260138e+02  3.50548939e+02  1.48038426e+03 -8.65873558e+02
 -6.31956534e+03 -3.92226043e+03  6.55397846e+00  1.16561681e+00
 -2.35465514e+00]",[ 300.  300. -300.]
269999,1545148111.3400426,518085888.0,226009120.0,"[-3.34390594e+05 -3.29779854e+05  3.38196086e+05 -3.43780903e+02
 -3.46262875e+02  3.50546321e+02  1.48038384e+03 -8.68050102e+02
 -6.32320473e+03 -3.92235692e+03  6.55157582e+00  1.16166972e+00
 -2.35663397e+00]",[ 300.  300. -300.]
279999,1545115401.7765698,640386688.0,242754848.0,"[-3.34387286e+05 -3.29774480e+05  3.38194706e+05 -3.43778734e+02
 -3.46255083e+02  3.50549025e+02  1.48038196e+03 -8.60956649e+02
 -6.31793132e+03 -3.92199677e+03  6.55583767e+00  1.16962553e+00
 -2.35327131e+00]",[ 300.  300. -300.]
289999,1545131780.572018,970804352.0,212793760.0,"[-3.34389442e+05 -3.29774553e+05  3.38198492e+05 -3.43780725e+02
 -3.46262007e+02  3.50547409e+02  1.48038371e+03 -8.69662176e+02
 -6.32451567e+03 -3.92357980e+03  6.55039825e+00  1.15924439e+00
 -2.35738939e+00]",[ 300.  300. -300.]
299999,1545104420.3273752,540726144.0,248500352.0,"[-3.34388431e+05 -3.29769315e+05  3.38196339e+05 -3.43779578e+02
 -3.46256014e+02  3.50548351e+02  1.48038475e+03 -8.65269390e+02
 -6.32108545e+03 -3.92350839e+03  6.55310962e+00  1.16421993e+00
 -2.35522289e+00]",[ 300.  300. -300.]
