step,cost,qf_loss,actor_loss,observations,action
29999,69290.31888087673,6578.0224609375,126.88118743896484,"[-0.04774087  0.19897819 -0.33300266  0.05970867  1.06188108 -0.01134734
  0.03453327 -0.05507986  0.01801414  0.1647996 ]",[0.06286713 0.40275604]
39999,58188.976723444335,1872.19140625,877.757568359375,"[ 5.55439091e-01 -1.39368216e+00  1.27940968e+00 -1.74582026e+00
 -8.90580870e-01  2.13985961e-02 -1.80129570e-02  1.31952517e-02
 -2.59704331e-04 -1.87610120e-02]",[-28.534529   -1.5461718]
49999,61630.28043624201,2571.12939453125,851.063720703125,"[-0.23638895 -0.2589626   0.04982935 -0.84164158  1.46788127 -0.01321598
 -0.00544783 -0.00327699 -0.02477952  0.02193476]",[-0.4042897   0.46004584]
59999,31502.77588084798,256.8556213378906,751.4781494140625,"[ 0.11217289 -0.37749795  0.44124717 -0.59726069 -0.0810693   0.01190527
 -0.00998471  0.02598028  0.01783181 -0.14755646]",[2.4993532  0.47691151]
69999,19545.633786968414,89.94670867919922,966.7910766601562,"[ 0.20940903 -0.48258836  0.68641455 -0.51172427 -0.9454044  -0.01976225
  0.04395412 -0.03586462  0.10423214 -0.1426184 ]",[ 1.2778156 -0.5374831]
79999,16357.47543053716,113.16114807128906,793.2862548828125,"[ 0.79632181 -0.74736405  1.73471403 -1.21512772 -1.52329997 -0.01382342
  0.00584188 -0.00497798  0.04803149 -0.09376129]",[-1.1340665  -0.41320315]
89999,19243.14127986163,82.97578430175781,574.0479736328125,"[ 9.55774468e-01 -7.69346310e-01  2.08038396e+00 -1.74548273e+00
 -1.45402320e+00  2.82538423e-02  1.24007485e-02  3.00770248e-02
 -2.48578622e-04  1.44678729e-02]",[-7.5503054  -0.28429335]
99999,18718.49342236748,56.97526550292969,833.6651611328125,"[ 1.09388961e+00 -4.75319277e-01  2.41669822e+00 -1.74550803e+00
 -1.74557688e+00  1.99787602e-02  2.84799874e-02  3.44312654e-02
  4.52848609e-04 -2.18091817e-04]",[ -6.4007187 -10.332836 ]
109999,37016.838826876876,195.44509887695312,989.8350830078125,"[ 0.29725088 -1.25325842  1.39188043 -1.64533874 -1.33719576 -0.17613785
 -0.01409826 -0.32408385  0.24452698  0.35972469]",[6.5283275 5.595499 ]
119999,26023.801009207647,300.2182922363281,1298.4957275390625,"[ 1.87667137e-01 -8.66270813e-01  1.18751150e+00 -8.49446856e-01
 -1.74546914e+00  1.36402212e-03 -2.17776434e-02  1.81199850e-02
 -1.13357195e-02  3.32912371e-04]",[ 1.124547 -4.328599]
