step,cost,qf_loss,actor_loss,observations,action
29999,761.637735578136,0.5320718288421631,-10.74367904663086,"[ 9.77592672e-01 -7.97099596e-01  2.09668492e+00 -1.74324201e+00
 -1.39345940e+00 -9.25100927e-02 -6.15822477e-02 -1.84473729e-01
  1.95203080e-01 -5.50238093e-04]",[37.212185 48.542473]
39999,2269.583774996687,8.215599060058594,-56.009971618652344,"[-0.40870783 -0.81972403  0.37384273 -1.74636049  1.20484137  0.17573019
 -0.2345008   0.26452029 -0.00375377 -0.79645306]",[-99.67542   38.473488]
49999,1523.330882094614,86.24742889404297,-224.0826873779297,"[ 1.16348632e+00 -5.70759595e-01  2.22696458e+00 -1.74714565e+00
 -7.94220435e-01 -2.54215014e-01 -6.96164483e-01 -1.23054661e+00
  1.31358940e-03  3.33967506e+00]",[-95.4628   76.36392]
59999,1156.2599980404257,45.70863723754883,-361.8536376953125,"[ 0.33795824 -0.91669131  1.46596625 -1.25147252 -1.74722109  0.00685164
 -0.09848768  0.05526034 -0.19607282  0.02671853]",[ 29.255352 -96.967125]
69999,1347.0149459175395,45.27696990966797,-372.74884033203125,"[-0.40932811  0.46928356 -0.20295839  1.51337487 -1.53293055  0.08107019
  0.12262679 -0.07673271 -0.05896572  0.75447486]",[-0.02565458 10.677663  ]
79999,286.83242800146803,25.85927963256836,-378.8436279296875,"[ 0.2581906  -0.98399059  1.08127226 -1.32937539 -0.70814718 -0.00495641
 -0.00508316  0.00849308  0.01187169 -0.09426628]",[ 1.1592382 -2.1060805]
89999,399.4092317997338,9.823249816894531,-351.94219970703125,"[ 3.49409722e-01 -1.16623375e+00  1.60885720e+00 -1.74553569e+00
 -1.74559976e+00 -3.84286596e-02 -3.97225255e-02 -5.22251913e-02
  1.40162663e-04 -3.37074827e-06]",[ -9.015398 -11.422188]
99999,865.4639374380533,17.60955810546875,-275.1019287109375,"[ 1.71156741e-01 -1.22823300e+00  1.39408385e+00 -1.74549596e+00
 -1.74595835e+00 -5.59940521e-02 -3.01442578e-02 -6.23499808e-02
  6.89391530e-03  1.30559856e-03]",[  0.09494048 -48.02978   ]
109999,1533.7329788465022,3.3714263439178467,-216.05831909179688,"[-0.3195506   0.02618816  0.31106504  0.53822469 -1.06286562  0.51198867
 -0.83232691  0.93634377 -1.78666392  1.17417943]",[-4.9068627 -5.947938 ]
119999,1614.0506292693517,3.1664328575134277,-182.49497985839844,"[-6.93298899e-01 -3.97298044e-01  2.59089742e-02 -1.74573646e+00
  1.74598402e+00 -1.75625063e-02  5.56975160e-03 -1.00992286e-02
 -1.82791499e-02 -1.49435320e-03]",[-55.011604  27.521187]
129999,813.3215995609411,1.89335036277771,-156.681884765625,"[-0.02333141 -0.97746436  0.70187831 -1.74575579  1.0491913   0.00611965
 -0.00989306  0.00738843 -0.00800721 -0.00382193]",[-33.31033   67.570724]
139999,522.1884274668259,1.1061463356018066,-135.9767303466797,"[ 0.47566906 -1.22344657  1.49360509 -1.74438857 -1.56812654 -0.06384446
 -0.07724789 -0.1616044   0.04594526  0.43943677]",[-26.661995    1.2779297]
149999,642.4258676142758,1.5516078472137451,-123.74073791503906,"[-0.12544152 -0.48763907  0.60811837  0.05112643 -1.70033053  0.18145823
 -0.25799608  0.31868508 -0.51501097  0.18716069]",[-39.189987   -7.7082634]
159999,794.5235345449495,1.4086291790008545,-117.8769302368164,"[-0.16187908 -0.1449317   0.34515028  0.25218447 -1.7444683  -0.12277585
  0.23447251 -0.26556244  0.46435739 -0.15509376]",[ 35.37563 -35.28632]
169999,1008.1474612126144,1.21378493309021,-113.26284790039062,"[-0.03906552 -0.11571544  0.22765392  0.14730558 -0.85317677  0.14305332
 -0.49542113  0.54438857 -0.84471255  0.21906503]",[28.56712  15.226108]
179999,831.1053062450641,0.9330499172210693,-108.37928771972656,"[ 0.02941196 -0.09006084  0.18328893  0.08900835 -0.86157139 -0.06839137
  0.09792056 -0.05746803  0.29715677 -0.63632721]",[-0.61453444 -5.1024528 ]
189999,515.4208998479069,0.6221129894256592,-108.32684326171875,"[ 7.82749515e-01 -1.05661111e+00  1.94800173e+00 -1.74587163e+00
 -1.74277780e+00  2.13422785e-02  9.57564306e-04  2.44224763e-02
 -3.86638248e-03  4.88416549e-02]",[-38.168648  33.6455  ]
199999,463.57423074005715,0.9774138927459717,-111.37138366699219,"[ 1.05193533 -0.70892841  2.30288581 -1.74658538 -1.74608543  0.0143986
  0.01393977  0.02951632 -0.00277362 -0.00358238]",[-59.891735 -36.064014]
