step,cost,qf_loss,actor_loss,observations,action
25392,[6127.7373],1006552.375,-98.76548767089844,[-10.91471934  -3.08384683  -8.66483296  15.04331179],[12.535073]
29886,[10908.62],19180.13671875,270.84332275390625,[ 1.10578519  3.6326024   0.21213422 -1.22324926],[-5.0174255]
39850,[12224.287],9702.2685546875,52.89690399169922,[-1.71546206  3.99444245  7.02618177 -2.03013646],[4.513429]
49850,[11009.561],7050.267578125,-141.905517578125,[ 1.25045668  2.49144409 -3.25768337  0.36762095],[-4.159833]
59850,[11311.433],11693.646484375,-214.30062866210938,[-1.87013328 -3.30780105 -5.90780164 -0.50805913],[-3.1686995]
69708,[12549.4795],11332.94140625,-314.28765869140625,[0.40463069 0.7244459  0.21555036 5.44329876],[-1.5238268]
79680,[10484.395],7772.810546875,-534.517578125,[-0.02714761 -2.39086008 -1.89867411 -5.97964486],[-8.814639]
89680,[8470.463],22699.13671875,-1195.1229248046875,[-0.72290907 -0.22119862  1.68937473 -3.07566224],[2.7648964]
99680,[4452.437],16185.732421875,-2915.62109375,[-1.64699856 -0.02976582 -1.14125964  2.87500988],[-3.2018938]
109601,[2169.8982],13633.6171875,-4143.2021484375,[-2.82768354  0.2096558   1.46270986 -3.66542342],[6.3792315]
119433,[2861.4563],44846.1015625,-4580.232421875,[-1.94401846  0.30576428 -2.11554274  2.27421203],[2.5866902]
129433,[2650.314],3354.716796875,-5243.15673828125,[-1.68536981  0.22485495 -2.12961202  3.65963304],[0.505269]
139361,[2761.5688],2434.0751953125,-5585.599609375,[-1.37887505 -0.13343319  0.36290925 -2.07191235],[1.3079764]
149361,[2939.0579],7670.95703125,-5764.5576171875,[-0.78859343 -0.19543426  0.69769663 -0.65037363],[-0.88763493]
159361,[2811.43],5608.65087890625,-5848.2548828125,[-0.60946456 -0.18159932  0.74040832 -0.61627951],[-1.7559637]
169240,[2393.4065],5031.427734375,-5965.5556640625,[-0.30770251 -0.16670391 -1.74566871  2.18295944],[-2.6726227]
179240,[2437.99],6566.7587890625,-6076.0234375,[-0.24784064 -0.0607421   2.40551951 -4.49163541],[3.4023502]
189240,[2418.8325],13699.5234375,-6106.2783203125,[-0.08270111 -0.0806003  -0.46625681 -0.0128473 ],[1.4710362]
199240,[2531.003],4456.57421875,-6244.0625,[-0.28186846  0.021255    1.62237745 -1.26681945],[3.2263753]
209240,[2664.817],2822.01220703125,-6344.060546875,[-0.31575969  0.12207763 -0.49215033  3.31264529],[-1.8500046]
219240,[2272.2805],9241.2421875,-6363.99169921875,[-0.74257473 -0.24915973 -0.9707163   0.89694344],[-5.3321853]
229162,[3651.9365],8598.005859375,-6425.6357421875,[10.20536675  3.19256754  9.41833108  0.15995602],[3.825386]
239162,[2875.116],5089.5751953125,-6547.8095703125,[ 1.21674088 -0.44076698  1.24404712 -0.14313217],[-4.8148947]
249162,[2757.0693],5772.5244140625,-6583.455078125,[-0.01368025  0.11735925  1.94420588 -1.93151025],[3.6929603]
259162,[2836.6184],3286.31689453125,-6646.3798828125,[-0.17929159  0.38699278  0.48840978 -3.15153833],[9.433949]
269162,[2915.7566],2316.99072265625,-6698.2890625,[ 0.23279681 -0.15345109  1.10720029 -0.32540223],[1.0457145]
279162,[2441.3713],3078.71435546875,-6742.3447265625,[-0.07442286  0.0870017   2.89155929 -3.49762403],[-0.27996805]
289162,[3307.4475],3273.746826171875,-6746.11767578125,[-0.69699745  0.15186786 -1.32417016  1.00872576],[2.2929935]
299162,[2380.7263],3479.23828125,-6803.275390625,[ 0.0182095  -0.07984868  0.18198199  0.93252513],[-1.797072]
309084,[2356.8896],2447.23095703125,-6767.57275390625,[ 0.30611558 -0.04883078  1.41876099 -4.06743237],[4.1860433]
319001,[7514.3193],12510.3505859375,-6750.193359375,[ 0.96010751 -0.23434359 -0.68243293  0.99501242],[-1.8381635]
329001,[2652.513],2341.025146484375,-6819.974609375,[-0.33483063  0.26863212  0.17584686 -1.44425608],[1.5930747]
339001,[2431.8652],2957.4794921875,-6859.8154296875,[-0.48464243  0.15752139 -1.660492    2.59492471],[-1.7738227]
349001,[2379.9675],4073.021728515625,-6866.83251953125,[-1.05483475  0.31784582 -0.97087997  1.05890158],[-0.76971537]
358950,[2857.409],2934.57958984375,-6844.2431640625,[ 0.29101077 -0.10000407 -1.57740715  3.73744049],[-5.62165]
368950,[2461.6423],2976.04345703125,-6877.9091796875,[-0.20811778  0.11264131  1.9597221  -4.74465209],[6.1284194]
378950,[2377.712],2880.728759765625,-6909.04296875,[ 0.2638786   0.09851114  2.58612488 -3.81553098],[4.156633]
388950,[3380.5627],4558.77392578125,-6917.28955078125,[ 0.0383188   0.09593596  1.49902252 -0.58632622],[-0.2980662]
398950,[2715.334],4173.6142578125,-6888.900390625,[ 0.61676359 -0.12692712 -0.7683867  -0.4528193 ],[1.8185428]
408950,[2729.111],2942.11767578125,-6946.6259765625,[ 0.73695959 -0.38228394 -0.05833783  1.13803432],[-3.3565688]
418950,[2846.2136],3260.187255859375,-6943.859375,[ 1.43235302 -0.24128138 -0.26391058  2.93419722],[-7.2471695]
428950,[2917.2393],2350.3017578125,-6961.630859375,[ 0.32708157 -0.40622714  0.72855157 -3.03706256],[4.541905]
438869,[2760.6575],3539.03857421875,-6970.1826171875,[-1.5459544   0.15358328 -0.77689382 -0.73211784],[-0.04586362]
448869,[2771.434],2947.216552734375,-6972.4736328125,[-0.26541682 -0.06533832 -0.16221711  1.31062588],[-1.6497337]
458869,[2887.0425],3229.2763671875,-6956.03662109375,[-0.79199622 -0.17401037 -0.89483896  0.70194862],[-0.64540243]
468869,[2875.2097],2858.240478515625,-6970.958984375,[-0.0831109   0.06863398 -1.91399352  1.01290356],[-0.50890255]
478869,[3804.8726],2837.935546875,-6972.8818359375,[-0.75206694  0.212432   -0.89961317  1.45113309],[1.252992]
488869,[2600.6033],3414.4462890625,-7002.7841796875,[-0.8277284   0.34468994 -1.06196666 -0.63780813],[2.2212305]
498869,[3268.635],2457.686279296875,-7006.19091796875,[ 1.35686946 -0.68766864  0.45027059  2.88186291],[-11.995661]
508869,[2917.508],2948.6708984375,-7038.09765625,[-1.51727531  0.17494679 -0.04285089 -0.9727038 ],[3.3950095]
518869,[2742.315],3619.79443359375,-7026.7451171875,[ 2.62324113 -0.30189143  2.76152599 -2.33445839],[3.0467987]
528787,[2809.8071],2253.3671875,-7007.005859375,[ 1.00180894  0.05356764 -1.45853624  1.51513436],[0.53570557]
538787,[2718.12],4349.09423828125,-7021.4970703125,[ 0.32578747 -0.02834451 -1.06935596  0.17596196],[0.28756335]
548787,[2837.9924],2941.682373046875,-7049.19970703125,[-2.10795373 -0.04391049 -1.19758596  4.4922409 ],[-6.1903315]
558787,[2318.2886],2132.194580078125,-7059.07958984375,[ 1.79608803 -0.32676475  0.40443205  0.31260021],[-3.4337697]
568787,[2334.4338],2326.9619140625,-7077.345703125,[-0.5479937   0.17673963 -2.98795799  4.6269116 ],[-1.9592719]
578787,[2441.09],2992.775390625,-7069.392578125,[ 0.11688328  0.05586838 -0.4381464   6.37920828],[-5.840403]
588787,[2739.304],2104.42919921875,-7082.814453125,[ 0.2476952  -0.03249846  0.02783017  0.73112098],[1.6979885]
598787,[2536.6367],2337.95068359375,-7083.427734375,[ 1.14282831 -0.26226378 -1.04941898  4.38242532],[-7.0825176]
608787,[2812.2937],2635.86865234375,-7077.60693359375,[-0.45698848  0.00224528 -2.1975307   1.72473714],[-0.43644974]
618787,[2948.7554],2698.71484375,-7087.572265625,[ 0.18150129  0.21766885 -0.5102196   2.84149854],[-4.9039755]
628787,[3121.8503],2322.96875,-7109.52001953125,[ 0.07853712  0.31071355  1.03166649 -0.5147135 ],[2.3545954]
638787,[3263.851],1830.575927734375,-7104.32958984375,[-0.40802939  0.5415526  -1.55249418 -0.45718102],[3.7839255]
648787,[3154.4407],3124.934814453125,-7094.6669921875,[ 0.1016188  -0.11648573  1.30316482  1.07611302],[-0.6476972]
658787,[2810.3777],3542.41845703125,-7069.2939453125,[-0.94874314  0.42764149  3.51897274 -4.58666971],[9.545503]
668787,[2351.9836],6067.623046875,-7081.38134765625,[-0.52863955 -0.15867776  3.36007271 -4.76698959],[1.6772145]
678787,[2975.0005],3511.943359375,-7114.314453125,[-0.4010006  -0.52337518 -1.71532706  2.39508026],[-9.257448]
688787,[2831.5127],3666.187744140625,-7121.76123046875,[-1.04476444 -0.08817806 -0.88214393  1.92276417],[-3.7048051]
698787,[2865.982],2344.874755859375,-7131.6328125,[-0.57420733  0.39605012  0.92968932 -2.19074019],[3.7213242]
708787,[2835.8425],2205.771484375,-7130.693359375,[-0.40480874  0.31868542 -1.41878714  3.74847571],[-0.9527877]
718787,[2922.222],2253.2958984375,-7148.69873046875,[ 0.41001851 -0.19444966 -0.30969184  0.00323795],[-0.6045704]
728787,[2222.5007],1804.305908203125,-7147.7470703125,[-0.72639236  0.02558271  0.46342867 -1.41330975],[3.443408]
738787,[3110.4177],3138.93994140625,-7143.8974609375,[ 1.06257223  0.16464632 -2.72744688  3.02009618],[0.6687837]
748787,[3319.9087],4111.10888671875,-7142.91064453125,[ 0.50039114  0.12042315 -0.93289889  0.84865834],[2.538539]
758710,[3150.9187],1888.756103515625,-7106.951171875,[-0.89171135 -0.31246055 -0.7671095   1.54649713],[-5.9504547]
768710,[2449.1155],2260.999755859375,-7122.2998046875,[ 0.7565765   0.0517698   1.23798184 -0.65573447],[0.60932946]
778710,[2879.3557],1817.20166015625,-7125.72412109375,[ 1.46906819  0.02907041 -1.73994721  1.35990183],[0.7133099]
788710,[2837.8865],3270.0849609375,-7137.1640625,[-1.2188747   0.33962371 -2.92385789  3.76406369],[-3.5154538]
798710,[2722.701],3272.0302734375,-7134.65380859375,[-0.64696563  0.22737352 -0.32483672  1.99165635],[0.90341336]
808710,[2372.3892],1918.417724609375,-7165.96435546875,[-0.3066223   0.24717363 -1.77428624  1.37751268],[0.26190564]
818710,[2592.3438],2262.395263671875,-7161.51025390625,[-1.64840734 -0.13056021 -1.85107689  0.18289681],[-3.5111682]
828635,[2857.0557],2918.798583984375,-7112.47900390625,[-1.59429429 -0.08944803 -0.21694166  1.73842475],[-3.7849162]
838635,[2287.4402],2585.817626953125,-7135.34228515625,[1.10912511 0.13392794 0.01284487 0.1501088 ],[0.8819991]
848635,[2473.5566],3258.4833984375,-7131.90380859375,[-0.15670517  0.19779598 -1.47753298  1.24712638],[-0.22082418]
858635,[2026.3982],2470.92138671875,-7134.77587890625,[-0.87775627  0.11564502 -0.70760655 -2.28895431],[3.7218623]
868635,[2357.3928],2625.2861328125,-7153.5849609375,[-0.18527047 -0.0952009  -1.69884552 -1.67349854],[0.42096674]
878635,[3254.0647],2153.99169921875,-7132.57470703125,[ 0.9025234  -0.11578431  1.46537578 -4.35574761],[2.0559094]
888635,[2750.0986],2413.605712890625,-7166.9423828125,[-0.31075712  0.24090297  0.9071269  -1.38489975],[0.9434503]
898558,[2685.0344],2960.97216796875,-7131.166015625,[-0.95899056  0.27824    -0.75900638  0.18414441],[1.3464606]
908558,[2315.248],3225.41015625,-7135.1162109375,[-1.1764525  -0.06792012  0.72452676 -0.02478435],[-2.601117]
918558,[3013.7334],5623.66796875,-7147.8759765625,[ 1.49592573 -0.13207919 -2.4944782   3.01695007],[0.23020826]
928558,[2298.4888],1606.227783203125,-7171.96044921875,[-0.89181041  0.05403796 -0.74454635  2.22079914],[-1.2785006]
938558,[2893.1638],2916.023193359375,-7189.2431640625,[-1.32786147 -0.12747312  1.89880822 -3.0806876 ],[-1.2456119]
