step,cost,qf_loss,actor_loss,observations,action
15999,5310796.005804783,27386.984375,3728.77392578125,"[ 3.22521906e+05  1.92627891e+05 -1.23317072e+05  3.49548948e+02
  2.75567174e+02 -2.35596830e+02  1.48038512e+03 -8.67388689e+02
 -6.32238465e+03 -3.92201780e+03  6.55219154e+00  1.16279950e+00
 -2.35618305e+00]",[-300. -300.  300.]
16999,11962023.676458014,4995159.0,12915.3828125,"[ 3.23398854e+05  3.29750299e+05 -3.18164829e+05  3.50059669e+02
  3.48532921e+02 -3.42510063e+02  1.48038477e+03 -8.67388689e+02
 -6.32238465e+03 -3.92201780e+03  6.55219154e+00  1.16279950e+00
 -2.35618305e+00]",[-300. -300.  300.]
17999,11962023.676458014,3993246.5,48907.421875,"[ 3.23398854e+05  3.29750299e+05 -3.18164829e+05  3.50059669e+02
  3.48532921e+02 -3.42510063e+02  1.48038477e+03 -8.67388689e+02
 -6.32238465e+03 -3.92201780e+03  6.55219154e+00  1.16279950e+00
 -2.35618305e+00]",[-300. -300.  300.]
18999,11962023.676458014,9778572.0,56689.30078125,"[ 3.23398854e+05  3.29750299e+05 -3.18164829e+05  3.50059669e+02
  3.48532921e+02 -3.42510063e+02  1.48038477e+03 -8.67388689e+02
 -6.32238465e+03 -3.92201780e+03  6.55219154e+00  1.16279950e+00
 -2.35618305e+00]",[-300. -300.  300.]
