step,cost,qf_loss,actor_loss,observations,action
337162,[11306.481],27206.8984375,-1224.1484375,[ 3.94274034  2.94798507 -3.7781103  -9.1834022 ],[-2.435105]
347162,[11033.58],94626.3671875,-1220.221923828125,[ 1.62274463e-02 -2.84596794e+00 -8.45791320e-04  4.11980528e+00],[1.4886367]
357162,[8845.271],33128.71875,-1158.270263671875,[1.55894234 2.72663576 2.82161067 6.07151906],[-3.8515286]
367162,[10912.211],9091.1982421875,-1209.853515625,[ 2.49642935  2.37836383 -1.05567173  1.55297805],[-6.8832073]
377162,[10785.202],34954.625,-1065.375244140625,[-9.69540078e-01 -2.00366431e-03 -5.22897577e+00  7.99079239e-01],[-3.3795469]
387162,[10913.056],12969.201171875,-1141.447509765625,[0.64561305 3.30538958 4.07521709 6.88539068],[7.0570636]
397162,[10975.699],15568.978515625,-1107.9140625,[ 1.92839438  3.32907945 -0.22811578 -6.34901644],[-2.2825062]
407162,[11075.89],19020.5546875,-1141.495849609375,[1.6930673  0.64176022 2.83212828 1.69657889],[4.354187]
417162,[9725.328],28504.71484375,-1138.0709228515625,[ 0.42823175 -2.99284447  1.03603354 -1.4741891 ],[-5.5525165]
427162,[10805.405],11995.974609375,-1213.0556640625,[ 0.22534222 -0.02736328 -6.41135015  4.83992054],[-1.8184366]
437162,[11270.697],20276.0625,-1197.808349609375,[ 1.49445    -0.41693545  1.23310904  0.9490592 ],[-2.555695]
447162,[12645.195],21716.16796875,-1199.513671875,[ 1.21729245 -1.59459933 -0.01332195 -1.10003134],[-2.7352078]
457162,[10432.506],21214.16015625,-1225.3511962890625,[ 0.11746755 -0.06307189  1.06017119  0.83676455],[-5.9591155]
467162,[11366.413],11399.3671875,-1316.937255859375,[ 0.6700698  -2.54208787  2.17615206  5.57418366],[2.031845]
477162,[6901.283],13833.6337890625,-1344.804931640625,[-0.95261027 -0.01266764 -4.54232488 -2.13316568],[4.0980372]
487162,[6439.939],21320.28515625,-1551.1839599609375,[ 1.96900568 -0.20789011 -0.89191658 -0.05373638],[0.36478293]
497162,[6998.135],8705.13671875,-1607.33447265625,[ 3.09802152  2.25522892 -2.47158961 -5.32987125],[-5.9206896]
507162,[6214.116],24267.603515625,-1694.014404296875,[ 1.13063169 -0.17469335 -0.30476024 -0.83747121],[-3.1697197]
517162,[5380.3315],41450.609375,-1941.249755859375,[ 1.29830442  0.39979956  0.04824018 -1.03191462],[4.080779]
527162,[3025.66],42668.4765625,-2234.869140625,[ 0.55130206  0.1561841  -1.07764439  2.22086687],[-2.9923387]
537162,[3002.8484],19295.794921875,-2601.10400390625,[ 0.19616933 -0.28541705 -1.79787635  2.77847415],[-8.109]
547162,[3326.571],25007.20703125,-2890.8349609375,[ 1.11938145 -0.02203903 -0.99753982  0.72609623],[0.24887471]
557162,[2867.0938],33894.7109375,-3529.703369140625,[ 1.00424416  0.05157569  1.10199484 -3.3926354 ],[5.7668176]
567162,[3293.5637],47880.8671875,-4196.2744140625,[ 1.2803501  -0.1136203  -0.06077643 -0.08645914],[-1.3829113]
577162,[3261.841],38711.3125,-4971.9619140625,[ 0.70038062  0.01611551 -0.40641641  0.15372889],[1.401078]
587162,[3715.3271],59871.8203125,-5928.0703125,[ 0.71552568  0.01379645  1.52892388 -3.50069198],[4.7760363]
597162,[3583.7356],66658.4296875,-6743.7216796875,[ 0.46078429  0.05504944 -1.2804229   2.2059884 ],[-4.0408025]
607162,[3287.0652],62689.55078125,-7394.76953125,[-0.16852598  0.23655325  0.08768476  0.50696184],[1.0567771]
617162,[3114.7253],33922.9609375,-7752.97119140625,[ 0.41901784  0.0651194   1.35889985 -2.99870551],[5.034795]
627162,[2950.935],32928.4140625,-7835.3603515625,[ 0.81153758 -0.07333588 -1.69748852  2.93251306],[-3.9434562]
637162,[2410.957],48111.58203125,-7864.83984375,[ 1.30086406 -0.35300324 -1.72147192  2.94077322],[-7.501393]
647162,[2703.709],18085.1640625,-7794.978515625,[ 0.82794404 -0.02547013  0.73964854  0.38641193],[-1.0844675]
657162,[2876.054],17898.865234375,-7692.4580078125,[ 0.25764122  0.00844031 -1.25302618  4.25076072],[-5.234374]
667162,[3022.0056],44012.046875,-7533.751953125,[ 0.18315427 -0.03987143  1.77583099 -3.35493446],[1.767743]
677162,[2845.028],20128.787109375,-7520.6640625,[ 0.47100496 -0.05637616 -3.64842731  5.94952062],[-7.345711]
687162,[3474.5466],36266.1875,-7485.8193359375,[ 0.34521991  0.08256405  0.68262131 -1.69246399],[4.492203]
697162,[2434.0469],10560.404296875,-7427.3349609375,[ 0.53697531  0.09449418  0.44893121 -2.05444275],[5.521786]
707162,[2752.7312],16920.55859375,-7357.7763671875,[ 1.13950599 -0.09739602 -1.15321518  3.05870697],[-5.3605475]
717162,[2675.9568],16935.951171875,-7295.25,[ 0.01464691  0.05018611 -0.34812877  1.59969011],[-1.1493704]
727162,[2423.3665],14245.625,-7202.423828125,[ 0.048538    0.12244899 -0.3297866   2.43010991],[-2.5493011]
737162,[2832.8743],18645.716796875,-7227.0908203125,[ 0.44278148  0.05850018  2.58875088 -4.07357794],[5.6024795]
747162,[2745.7888],22753.94921875,-7206.9775390625,[-0.0285125   0.07131258  0.37343688 -1.19786994],[0.05463911]
757162,[2310.0159],28940.611328125,-6932.99462890625,[ 1.4414487   0.0187854   0.69493993 -1.62212525],[3.446643]
767162,[3056.348],10881.66796875,-7085.3349609375,[ 0.68176282 -0.20116144  0.59270559  0.31454844],[-2.0833108]
777162,[2912.7874],13487.37109375,-7057.19384765625,[ 1.15407879 -0.25529043 -1.39323903  1.74421101],[-5.1890054]
787162,[2511.016],16921.765625,-7086.875,[ 1.58425542  0.15659761 -0.23095441 -0.00857224],[2.1071696]
797162,[2235.6816],14552.0,-7018.4091796875,[ 0.89716682 -0.01027798  0.51717117 -2.01077894],[3.8850422]
807162,[2661.7585],7977.0068359375,-7143.478515625,[ 0.71864359  0.10325013 -0.8246721   1.55277957],[0.21324354]
817162,[2663.287],19415.796875,-7003.099609375,[ 0.16149692  0.17482414 -1.2563398   1.23478689],[-2.113164]
827162,[2738.2253],20825.205078125,-7071.865234375,[ 2.0183719  -0.3139889   0.21313633 -0.57995627],[0.05105189]
837162,[2612.2112],16259.150390625,-6982.12890625,[1.89576905 0.1645158  0.13928918 1.14091753],[1.1291078]
847162,[2416.2131],27803.806640625,-7017.07275390625,[ 1.45072787 -0.3164164   0.90302725  0.14561369],[-2.290585]
857162,[2629.2646],7106.7529296875,-6999.966796875,[ 0.29810292  0.28675675 -0.23549447  1.49350742],[-0.58139074]
867162,[2742.6833],15386.345703125,-7021.5498046875,[ 0.81528948 -0.29679015 -0.04089676 -0.64495079],[0.32019332]
877162,[2788.5845],14702.630859375,-7039.50927734375,[ 0.73003902  0.41989918  1.01975887 -2.14143479],[5.392848]
887162,[2777.4988],18477.25390625,-6924.38671875,[ 2.25325063 -0.19206462 -1.19804414  2.06520114],[-2.188875]
897162,[2473.5845],29069.44140625,-7054.8671875,[ 0.50057992 -0.08174439 -0.169045    1.99116112],[-3.3167853]
907162,[3103.817],13477.78125,-7106.72900390625,[ 2.1560675   0.18161859 -0.22611307 -1.45047556],[7.3591423]
917162,[2962.224],12286.4765625,-7005.1015625,[ 0.12593018  0.46082366 -1.4783448   0.0146299 ],[4.656121]
927162,[2867.501],14898.876953125,-7020.67333984375,[ 0.73830735 -0.35758457  0.48096755  0.28030809],[-4.6983414]
937162,[2655.007],16881.28515625,-7036.70263671875,[ 1.83260342  0.01934908  1.41369258 -1.01238905],[-0.8847997]
947162,[2848.0977],8200.337890625,-7022.52392578125,[ 0.48957854  0.14924237  1.63317514 -0.82891525],[1.9622697]
957162,[2666.0396],7221.8154296875,-7071.36572265625,[-0.73009988  0.09442793  0.57438489 -0.32315153],[-1.0132878]
967162,[2740.6836],10482.7880859375,-6977.94677734375,[-0.93364776  0.29665277 -1.9328594  -0.37684393],[0.83040357]
977162,[2722.7112],5942.7978515625,-6954.3681640625,[ 0.61288442  0.09047154 -0.99218062 -0.74208877],[4.1965356]
987162,[2714.3962],8188.7333984375,-6985.9326171875,[ 2.73326771 -0.16968629  2.01228014 -3.57667219],[2.1403809]
997162,[3025.7317],11939.173828125,-7016.5810546875,[-0.31406074 -0.09259508  0.41453694  0.85575705],[-4.523792]
