step,cost,qf_loss,actor_loss,observations,action
29999,746.2352659648731,0.6378347873687744,-9.279342651367188,"[ 0.91163184 -0.85507739  1.76680584 -1.74599928 -0.95488221 -0.05753468
 -0.11365107 -0.26044388 -0.0222611   0.95702466]",[-66.21372    1.260211]
39999,2034.8656684567893,5.927512168884277,-52.68080139160156,"[ 0.06143693 -1.09294658  0.91053579 -1.74611353  0.0159383   0.16222347
 -0.0515426   0.19474874  0.01814931 -0.54469911]",[-45.07641  -49.443207]
49999,336.2614132124992,5.127525329589844,-109.64185333251953,"[ 0.48610715 -0.99486392  1.33203088 -0.90632971 -1.74569324 -0.0386943
  0.01253053 -0.05769579  0.09852567  0.00279182]",[-27.715408 -28.309471]
59999,434.64932956395705,2.024954319000244,-114.1089859008789,"[ 0.65545852 -0.90161477  1.65983059 -1.46136726 -1.74583537  0.22076074
 -0.04264049  0.33560388 -0.43496726  0.0153571 ]",[-4.259295  6.112459]
69999,592.8437952787584,1.2668750286102295,-115.62635803222656,"[ 0.37322764 -1.16548502  1.49288112 -1.44149445 -1.71508328  0.1199503
 -0.0934017   0.11592356 -0.24244512  0.38024176]",[-28.77032 -52.93665]
79999,507.64289435232195,0.6584452390670776,-116.10960388183594,"[ 1.20571193 -0.35629774  2.5654557  -1.74303229 -1.67690083  0.02057049
 -0.02743909 -0.07080526  0.05211102  0.23199994]",[18.389803   5.0597115]
89999,568.3628976198174,0.6301161050796509,-119.37510681152344,"[ 1.30374664 -0.36536724  2.55847769 -1.74572041 -1.72735413  0.01813541
  0.00792276  0.00941426  0.00395424  0.03943187]",[-33.042126 -37.454693]
99999,539.7047434025831,0.6069087386131287,-121.27210235595703,"[ 1.22979262e+00 -2.26745542e-01  2.61292512e+00 -1.74636615e+00
 -1.74574146e+00  1.10351407e-02  9.23481249e-03 -2.37952610e-03
  2.01448195e-02  9.18573260e-02]",[-23.062475  40.40712 ]
109999,497.3433894773565,0.5083373785018921,-123.17018127441406,"[ 1.23326744 -0.41167422  2.46808573 -1.738187   -1.74572679 -0.04619436
 -0.02386933 -0.06547514  0.12147505 -0.09321435]",[-28.798166 -17.884092]
119999,430.8883056939134,0.7276646494865417,-125.738037109375,"[ 1.18960148 -0.44873455  2.38807122 -1.71274112 -1.72990497 -0.13715826
 -0.08786761 -0.2487949   0.34852917 -0.09339172]",[-29.798803 -10.080044]
129999,404.09817154668343,0.5308655500411987,-128.06109619140625,"[ 1.16798381e+00 -5.05584650e-01  2.32829688e+00 -1.74006671e+00
 -1.74215455e+00  5.08033910e-03  2.00383179e-04  3.32936217e-03
  5.44036033e-03  8.18050961e-06]",[  2.92313 -41.58834]
139999,433.6888972182627,0.638094425201416,-129.55905151367188,"[ 1.21496698 -0.34208895  2.49976201 -1.74503535 -1.74327176  0.01578313
  0.01656676  0.03013136 -0.01892074 -0.01218105]",[-20.099459 -13.660749]
149999,344.5726477647699,0.35613712668418884,-128.74668884277344,"[ 0.99197511 -0.65854959  2.04869126 -1.46563419 -1.62556391  0.16230068
  0.02641405  0.18086374 -0.26657867  0.27961573]",[63.96793    -0.59841347]
159999,324.17887095106977,0.37968528270721436,-128.40682983398438,"[ 0.93749613 -0.78977757  1.94453471 -1.43366097 -1.74169553  0.10844748
  0.00225343  0.13041436 -0.1771558   0.11753914]",[-43.477108 -45.62143 ]
