step,cost,qf_loss,actor_loss,observations,action
26604,[15786.837],87490.09375,162.2606658935547,[10.29884964  2.04570412  9.58554096  8.88457506],[0.7702011]
34507,[11862.815],7049.49560546875,123.37797546386719,[ 0.83889319  3.33348784  2.31765909 -0.20881645],[-0.09121583]
44507,[10861.725],13743.416015625,30.93103790283203,[0.70865359 2.47085866 1.58283465 3.73385018],[-1.145248]
54507,[11985.613],7061.05078125,-189.34271240234375,[ 1.39766322  1.88259688 -0.30018335 -1.17665156],[-1.0162045]
64507,[11602.117],8370.2109375,-298.9072570800781,[-0.74929196  2.26432384 -1.90626126  1.5924975 ],[-2.5816522]
74477,[12439.084],10540.9677734375,-494.52117919921875,[-0.10638908  2.70263128  0.73396925 -5.33135573],[-2.23019]
84477,[12250.993],16762.67578125,-556.697021484375,[0.06318529 0.9435847  0.88132498 1.02218298],[3.0478158]
94432,[7247.73],7363.6123046875,-995.638427734375,[-1.5827932   0.43084793  1.46819091 -3.3168324 ],[5.279412]
104424,[3309.292],14111.322265625,-2423.142822265625,[-2.6224249  -0.05433329  0.45830194 -0.17484816],[-1.4621365]
114424,[2537.4585],3751.314453125,-3764.5234375,[-2.49497745  0.11296652  0.46309636 -0.4675418 ],[3.2591581]
124367,[2435.829],15407.619140625,-4314.94775390625,[-2.13140359 -0.12735307 -1.62535084  2.84818203],[-4.582674]
134367,[2986.7378],5025.412109375,-4873.998046875,[-0.94495049 -0.25797508  1.31730759 -1.97482472],[0.74875426]
144334,[2616.997],3766.23388671875,-5328.9970703125,[-1.99107961  0.16507721 -1.18417304  2.39743477],[-1.9957045]
154090,[1863.1857],3648.27392578125,-5313.6708984375,[-1.46942522 -0.23590496 -0.16803019  1.00090884],[-2.9078376]
164090,[2000.7118],5695.7236328125,-5525.9638671875,[-1.77362563  0.05437911  0.81894104 -1.43050151],[1.2481886]
174090,[2092.0117],6362.46484375,-5692.9365234375,[-1.37543586  0.16334782  0.8420397  -0.12784857],[0.6689272]
184003,[2869.4377],4482.1240234375,-5776.01416015625,[-1.77928673  0.18756119 -0.63938382 -0.1887833 ],[1.3770533]
193936,[2493.3323],4945.0615234375,-5953.6650390625,[-1.62273592 -0.01442107 -1.39277034  2.463917  ],[-4.6615863]
203936,[2660.162],4145.640625,-6023.5947265625,[-0.86043967 -0.13121634 -0.03072379 -0.12383881],[2.1058774]
213936,[2366.887],3649.69091796875,-6079.1162109375,[-0.72391152 -0.06667087  0.89361479 -0.84874554],[1.71228]
223936,[2398.3972],5062.10400390625,-6124.11767578125,[-0.48392585 -0.05488693  1.56652864 -2.81104014],[2.9475899]
233761,[2786.518],5393.7216796875,-6149.2373046875,[-0.95505522  0.01225153  0.95605539 -0.50216804],[2.946292]
243761,[2087.116],3742.302978515625,-6229.2880859375,[-0.05735782 -0.30853247 -0.36091183  0.33344333],[-1.8617365]
253709,[2434.3389],9244.30859375,-6162.2470703125,[-0.45959825  0.27525423  1.84899879 -3.25032357],[5.07048]
263709,[2900.4045],4235.30029296875,-6291.203125,[-0.23558874  0.13946361 -0.28824266  0.46665544],[-0.39022776]
273709,[2743.2036],3990.084228515625,-6288.2861328125,[-0.0950139   0.38887592  0.58599078  0.25873076],[3.2256415]
283709,[2282.8867],2090.359375,-6371.8173828125,[ 0.2558324  -0.26102239 -0.43113477  3.60659768],[-7.011056]
293709,[2407.6082],4080.59716796875,-6407.578125,[ 0.20685622 -0.19518069  1.49245175 -1.16298378],[-2.4918664]
303709,[3066.4336],4666.73876953125,-6442.234375,[-0.80318349 -0.01006507  1.39567706 -1.16497435],[0.40525183]
313709,[3379.0388],5574.078125,-6412.599609375,[ 0.39250927  0.06849774  1.38118876 -1.4956292 ],[2.1765544]
323709,[2851.0137],3833.64599609375,-6505.849609375,[-0.10557125  0.3395713  -2.24947747  4.67362319],[-0.88244736]
333709,[2345.318],3811.28076171875,-6569.951171875,[-0.69530552  0.1037462   0.94228654 -0.86380143],[-0.36966228]
343611,[2200.523],5512.30615234375,-6632.375,[ 2.00276437 -0.2188979   0.3737465  -0.23551877],[-1.378922]
353587,[2686.706],2861.9189453125,-6620.8115234375,[ 1.65680014 -0.45449069 -2.13241686  4.26077071],[-9.480709]
363587,[2653.3286],4321.50244140625,-6670.03759765625,[ 0.62552004 -0.06930032  1.54106604 -2.73722833],[1.2078736]
373587,[2622.282],2181.13330078125,-6721.12451171875,[ 0.34651293 -0.03005886  1.44115589 -0.10148851],[-0.5905494]
383513,[3180.9268],2504.978515625,-6728.4267578125,[-0.20246576 -0.25778649  2.1736801  -2.45744732],[1.1031435]
