step,cost,qf_loss,actor_loss,observations,action
25134,49032.15871909956,434693216.0,1124.6126708984375,"[ 1.17029650e+01 -8.29820465e+00  5.03772582e-01 -3.39443809e-01
  2.29679499e-02  2.80381978e-02 -9.39927781e-01 -8.13390309e+03
 -2.13012861e+02 -4.42728672e+04 -9.65867719e+01 -2.91155725e+02
 -7.06378341e+01 -5.36944339e+01  2.34103707e+03 -1.65668553e+03
  8.00681242e+01 -2.54165047e+02 -8.28370812e+03  1.62396501e+05
 -1.62689115e+06 -4.26208667e+04 -8.86364348e+06 -1.92110160e+04
 -5.82584941e+04 -1.41655622e+04 -1.07170711e+04]",[21.972475  9.813325 20.213947  5.261321 19.600239]
29099,35532.131363684,751907.125,23.206951141357422,"[ 2.21126869e+01  1.11928002e+01 -2.91161502e+00 -2.65466635e-01
 -2.61580911e-02 -8.72444975e-02 -9.59808115e-01 -1.03455215e+04
 -7.50770933e+01 -8.93573336e+04 -4.17903157e+02  1.39012004e+03
  1.04115626e+02  7.03435023e+02  4.42346039e+03  2.24187655e+03
 -6.02733890e+02  1.16691538e+04  6.21459911e+03  2.60349105e+05
 -2.06904149e+06 -1.50383588e+04 -1.78835999e+07 -8.35943241e+04
  2.78208234e+05  2.07568438e+04  1.40516143e+05]",[ 22.460878  16.00099   -6.149973  12.524973 -24.03372 ]
29803,10205.567549524247,3253203.5,17.13267707824707,"[ 2.58868832e+01  5.00474542e+01 -8.77903549e+00 -6.86593018e-01
  5.04601618e-01  2.66101473e-01  4.50729677e-01 -6.05673233e+02
  8.05030226e+02 -2.97405382e+03  5.56896431e+03 -6.23024498e+04
 -1.14595457e+05 -6.83987436e+03  5.18830275e+03  9.96753828e+03
 -1.78022090e+03  6.79665215e+04 -3.95036632e+05  2.64746226e+04
 -1.21418155e+05  1.59928287e+05 -5.95896457e+05  1.11735867e+06
 -1.24821296e+07 -2.29776747e+07 -1.39334046e+06]",[  5.8652897  10.466781   38.659904    4.9010878 -34.82125  ]
31053,2705.0053586984654,116772768.0,176.959228515625,"[-1.00967316e+01 -3.04606647e+00 -8.44729635e-02  7.15336203e-01
  1.60696083e-02  3.72429337e-02  6.97602213e-01  6.30783641e+03
 -2.30810861e+02  3.27237345e+04 -1.15210112e+02  4.75532740e+02
 -6.54844538e+01 -6.09081255e+01 -2.01963910e+03 -6.06589231e+02
 -3.70056010e+01  4.50032310e+02 -1.29839102e+04 -1.34782614e+05
  1.26173282e+06 -4.61865048e+04  6.55255080e+06 -2.30579061e+04
  9.49694035e+04 -1.30550115e+04 -1.22231453e+04]",[-21.686777   11.10169    14.884181    7.9818487  18.980118 ]
31973,13540.84350886482,217058.625,-21.181880950927734,"[ 2.58487629e+01 -2.15410711e+01 -4.23409955e+00 -9.26747428e-01
 -1.17079143e-01  5.04839324e-02 -3.53387961e-01  6.30845443e+03
 -5.67767893e+02  1.07612940e+05 -5.48369409e+01  4.65017832e+02
 -1.20589743e+02  3.70366310e+02  5.16861110e+03 -4.30458905e+03
 -8.66077772e+02 -7.74090830e+03  2.04196151e+04  2.66864915e+05
  1.26145551e+06 -1.13572394e+05  2.15367003e+07 -1.10554315e+04
  9.31307219e+04 -2.41370597e+04  7.40536413e+04]",[-22.51502    31.16608    12.9908085  32.33418    -4.9063196]
32819,56.55397273764662,128306440.0,27.289783477783203,"[-2.31021263e+01 -1.77325008e+01 -4.47229146e-01  9.84470091e-01
  9.37761394e-02 -2.97023886e-02  1.45404415e-01 -1.31571361e+04
  1.51264540e+02  1.36391140e+05  3.93691669e+02  1.28642194e+03
  4.72488914e+02  4.79027040e+02 -4.62187235e+03 -3.54308359e+03
 -1.08378814e+02 -4.50306199e+04 -3.01587950e+04 -3.88322301e+05
 -2.63158673e+06  3.02252928e+04  2.72927334e+07  7.88325878e+04
  2.57223027e+05  9.44674105e+04  9.58687170e+04]",[-22.773209   19.238482  -18.651213   -8.481078    1.2252381]
33796,1834.132278782176,1304630.875,-51.90055847167969,"[ 5.04469022e+01 -2.48782851e+00  4.82157606e+00  3.70967201e-01
 -9.94511493e-02  5.00429091e-01  7.75927529e-01 -6.63331230e+04
  4.69486940e+03 -1.24901144e+05 -9.63199002e+02  3.48935650e+03
 -6.79031769e+02  9.55574516e+02  1.00922413e+04 -4.94676375e+02
  9.43744227e+02 -1.35829880e+05  1.81704187e+05  4.49243361e+05
 -1.32665125e+07  9.38945741e+05 -2.49989188e+07 -1.92723408e+05
  6.98152731e+05 -1.35785031e+05  1.91006247e+05]",[ 23.383299    8.560216    2.5494525  15.930054  -21.559662 ]
34065,97.11338279869248,107241608.0,138.20932006835938,"[ 1.40699748e+01  1.09681264e+01  1.35959042e+01  9.59529173e-01
  2.28183354e-01 -4.15344522e-02  1.59721670e-01  1.97886355e+04
 -4.98504663e+03  6.65004300e+04 -6.76002185e+03  1.88895015e+03
  3.72794015e+03  7.88914870e+03  2.81152647e+03  2.20333850e+03
  2.69898701e+03 -1.22482275e+05  4.34511506e+05  2.09208684e+05
  3.95803456e+06 -9.96916291e+05  1.33125109e+07 -1.36004764e+06
  3.73568252e+05  7.48045432e+05  1.58475019e+06]",[-22.620026   10.747634  -28.24946    33.844513  -13.1930485]
34675,210.9628070046643,5916878.0,53.75874328613281,"[ 3.89416535e+01 -1.44537014e+01 -5.63456456e-01 -5.64004882e-01
  6.54991622e-02  8.69048734e-02  8.18569420e-01 -2.23762654e+04
  2.23999930e+02 -1.45598386e+05  6.34438993e+00 -1.84444294e+03
  2.27988856e+02 -1.03486375e+03  7.79028596e+03 -2.88746159e+03
 -1.33328696e+02  1.44198987e+04  3.82836133e+04  5.39783864e+05
 -4.47508724e+06  4.47723461e+04 -2.91356395e+07  1.19001897e+03
 -3.69288504e+05  4.56874365e+04 -2.06942443e+05]",[ 23.041597    9.958899   10.46753    -1.6503507 -32.21364  ]
35231,29.189854957148484,128530904.0,27.3004207611084,"[ 1.12374755e+01 -3.17573111e+01 -1.23464817e+00 -9.96525131e-01
  6.18166159e-02  3.04921097e-02 -4.67611008e-02 -3.03466881e+02
 -1.89698322e+02  1.25895766e+05 -8.97093268e+01  8.54463698e+02
 -1.15901347e+02 -8.84360021e+02  2.24600138e+03 -6.34803739e+03
 -2.66791408e+02 -1.48837498e+04  3.02098238e+02 -1.87582459e+04
 -6.08299895e+04 -3.79554699e+04  2.51933948e+07 -1.79610177e+04
  1.70755915e+05 -2.31216339e+04 -1.76665678e+05]",[-22.825165    6.5374627   8.309519   -9.647756   18.052797 ]
35748,341.307837668723,4288373.0,20.840679168701172,"[ 2.70571606e+01 -2.31260434e+01 -5.09133157e-01 -6.35793619e-01
  7.88080644e-02 -5.17307213e-04  7.67825173e-01  1.52932323e+04
  6.00340473e+01 -1.61953216e+05 -1.82977835e+00  2.16465970e+03
 -1.12214808e+03  4.86905361e+02  5.41349157e+03 -4.62174709e+03
 -1.22757518e+02  2.25317059e+04 -1.71078237e+04  4.85247905e+05
  3.05879330e+06  1.19933154e+04 -3.24064077e+07 -4.67113335e+02
  4.33151903e+05 -2.24650056e+05  9.74531385e+04]",[23.079145  11.134841  18.981161  22.796675  -7.1258807]
