step,cost,qf_loss,actor_loss,observations,action29999,1950.5348696489823,42.93144607543945,2471.802734375,"[ 3.23399403e+05  3.29745698e+05 -3.18166062e+05  3.50061547e+02
  3.48530332e+02 -3.42511029e+02  1.48038570e+03 -8.69725261e+02
 -6.32091254e+03 -3.92048829e+03  6.55273806e+00  1.16335414e+00
 -2.35587608e+00]",[-300. -300.  300.]
39999,1950.5338538757817,978.6800537109375,3568.127197265625,"[ 3.23396818e+05  3.29747217e+05 -3.18166260e+05  3.50058332e+02
  3.48529532e+02 -3.42512568e+02  1.48038523e+03 -8.70274691e+02
 -6.32468682e+03 -3.92129841e+03  6.55048311e+00  1.15985064e+00
 -2.35766823e+00]",[-300. -300.  300.]
49999,1950.552062524008,563.2461547851562,3830.576171875,"[ 3.23398402e+05  3.29751987e+05 -3.18165640e+05  3.50060247e+02
  3.48535593e+02 -3.42508217e+02  1.48038506e+03 -8.64797761e+02
 -6.31919581e+03 -3.92272311e+03  6.55432419e+00  1.16625907e+00
 -2.35431891e+00]",[-300. -300.  300.]
59999,1950.538400132458,1.7956938743591309,3479.08642578125,"[ 3.23398660e+05  3.29750664e+05 -3.18162504e+05  3.50058587e+02
  3.48533973e+02 -3.42508524e+02  1.48038472e+03 -8.65134682e+02
 -6.32280682e+03 -3.92254677e+03  6.55232688e+00  1.16345405e+00
 -2.35606311e+00]",[-300. -300.  300.]
69999,1950.5618103993336,7.01369571685791,3199.24462890625,"[ 3.23400253e+05  3.29754958e+05 -3.18163330e+05  3.50059612e+02
  3.48536458e+02 -3.42508356e+02  1.48038492e+03 -8.64643657e+02
 -6.32201729e+03 -3.92277508e+03  6.55281863e+00  1.16420472e+00
 -2.35561798e+00]",[-300. -300.  300.]
79999,1950.5577802378393,2.8070878982543945,2840.27392578125,"[ 3.23400119e+05  3.29752570e+05 -3.18165223e+05  3.50059667e+02
  3.48536768e+02 -3.42508904e+02  1.48038536e+03 -8.62920497e+02
 -6.32088502e+03 -3.92204044e+03  6.55385690e+00  1.16632925e+00
 -2.35490646e+00]",[-300. -300.  300.]
89999,1950.5469511577705,51.18933868408203,2437.56591796875,"[ 3.23401528e+05  3.29750287e+05 -3.18162272e+05  3.50060901e+02
  3.48532943e+02 -3.42507809e+02  1.48038524e+03 -8.66634098e+02
 -6.32180828e+03 -3.92302684e+03  6.55251856e+00  1.16316643e+00
 -2.35576258e+00]",[-300. -300.  300.]
99999,1950.5662438933994,13.99285888671875,2245.5166015625,"[ 3.23399340e+05  3.29754333e+05 -3.18166473e+05  3.50059496e+02
  3.48535596e+02 -3.42511908e+02  1.48038411e+03 -8.66866178e+02
 -6.32326282e+03 -3.92091899e+03  6.55195772e+00  1.16293891e+00
 -2.35658609e+00]",[-300. -300.  300.]
109999,1950.537905830588,112.73348999023438,2175.265625,"[ 3.23397547e+05  3.29746057e+05 -3.18166950e+05  3.50058782e+02
  3.48526124e+02 -3.42512402e+02  1.48038573e+03 -8.73126030e+02
 -6.32552071e+03 -3.92349271e+03  6.54919908e+00  1.15665816e+00
 -2.35830742e+00]",[-300. -300.  300.]
119999,1950.5407556397836,10.519584655761719,2033.106689453125,"[ 3.23400809e+05  3.29749474e+05 -3.18162980e+05  3.50061076e+02
  3.48535504e+02 -3.42507704e+02  1.48038503e+03 -8.63679948e+02
 -6.31958223e+03 -3.92132301e+03  6.55451004e+00  1.16723081e+00
 -2.35443211e+00]",[-300. -300.  300.]
129999,1950.5564620299238,0.6388599872589111,1968.21630859375,"[ 3.23398399e+05  3.29749524e+05 -3.18169244e+05  3.50059831e+02
  3.48532494e+02 -3.42511898e+02  1.48038460e+03 -8.67590501e+02
 -6.32176338e+03 -3.92223736e+03  6.55246075e+00  1.16305274e+00
 -2.35590569e+00]",[-300. -300.  300.]
139999,1950.5615173648634,0.45000481605529785,1884.7373046875,"[ 3.23401108e+05  3.29754064e+05 -3.18163779e+05  3.50060922e+02
  3.48537211e+02 -3.42508312e+02  1.48038535e+03 -8.64150814e+02
 -6.32029317e+03 -3.92159467e+03  6.55399885e+00  1.16631668e+00
 -2.35480975e+00]",[-300. -300.  300.]
149999,1950.5695606981938,0.48212677240371704,1841.544677734375,"[ 3.23402984e+05  3.29752921e+05 -3.18166161e+05  3.50063036e+02
  3.48538820e+02 -3.42508442e+02  1.48038539e+03 -8.62359022e+02
 -6.31732759e+03 -3.92057354e+03  6.55608055e+00  1.16998755e+00
 -2.35324644e+00]",[-300. -300.  300.]
159999,1950.5569448772462,181.87680053710938,1852.2525634765625,"[ 3.23400091e+05  3.29751276e+05 -3.18164931e+05  3.50059980e+02
  3.48530405e+02 -3.42510626e+02  1.48038388e+03 -8.70589923e+02
 -6.32452724e+03 -3.92383265e+03  6.55018220e+00  1.15861413e+00
 -2.35749928e+00]",[-300. -300.  300.]
169999,1950.5685561542998,0.3786543011665344,1826.7340087890625,"[ 3.23402638e+05  3.29752044e+05 -3.18166725e+05  3.50062577e+02
  3.48536841e+02 -3.42509305e+02  1.48038446e+03 -8.64034679e+02
 -6.31881560e+03 -3.92135657e+03  6.55485227e+00  1.16759889e+00
 -2.35411547e+00]",[-300. -300.  300.]
179999,1950.5416275825912,0.6585404872894287,1814.59765625,"[ 3.23397435e+05  3.29748504e+05 -3.18167323e+05  3.50059790e+02
  3.48532616e+02 -3.42511661e+02  1.48038284e+03 -8.67732227e+02
 -6.32162952e+03 -3.92120591e+03  6.55263886e+00  1.16356070e+00
 -2.35591791e+00]",[-300. -300.  300.]
189999,1950.5453787988638,1.6976261138916016,1792.915283203125,"[ 3.23396704e+05  3.29754966e+05 -3.18161886e+05  3.50058924e+02
  3.48535815e+02 -3.42507161e+02  1.48038509e+03 -8.66201912e+02
 -6.32082012e+03 -3.92294573e+03  6.55314634e+00  1.16417860e+00
 -2.35524869e+00]",[-300. -300.  300.]
199999,1950.5451182183583,0.4185792803764343,1810.2633056640625,"[ 3.23395807e+05  3.29752031e+05 -3.18165725e+05  3.50058392e+02
  3.48533367e+02 -3.42510246e+02  1.48038413e+03 -8.67880620e+02
 -6.32220852e+03 -3.92258935e+03  6.55211918e+00  1.16239723e+00
 -2.35613281e+00]",[-300. -300.  300.]
209999,1950.5716435680533,0.5201625227928162,1772.8538818359375,"[ 3.23400873e+05  3.29750651e+05 -3.18170300e+05  3.50060776e+02
  3.48534362e+02 -3.42511683e+02  1.48038483e+03 -8.65395614e+02
 -6.32097637e+03 -3.92235478e+03  6.55329281e+00  1.16477585e+00
 -2.35525004e+00]",[-300. -300.  300.]
