step,cost,qf_loss,actor_loss,observations,action
39999,1586.3518037234755,5685536.0,34.18670654296875,[ 2.34217411 -1.11577945  0.80572725  0.13444047  0.01217464  0.02176757],[-0.27472177  0.18776116 -1.0304245 ]
59999,10901.611116500057,2081814.875,-58.33452224731445,[ 1.89725505 -1.26469006  1.42215189  0.14272218 -0.08719255 -0.02465676],[ 2.43145   -2.5495243 -3.0541139]
79999,50004.12514061579,1209566.375,-1831.187255859375,[ 1.38246966 -1.23920952  1.93466684  0.13878176 -0.18540144 -0.06772414],[ 9.3659    -3.3897254 -4.2081947]
99999,151094.82051030555,205478272.0,-46471.71484375,[ 0.38367418 -1.15227168  1.93142758  0.00312994 -0.35283322 -0.09736995],[  5.688326 -10.503415   2.766194]
119999,176673.385433505,22050234.0,-116953.40625,[ 1.26666063 -1.35204092  1.84079805  0.11066867 -0.24825713 -0.03476417],[ -9.293599 -15.980813  20.290327]
139999,6789.363716024585,4293949.0,-186659.109375,[ 2.18406867 -1.20621049  1.10064753  0.14899236 -0.03051168  0.0067823 ],[-6.956572   6.6940756 -5.9434633]
159999,105692.05228612237,2572057.0,-115575.2578125,[ 2.59202702 -0.7172378   0.13981626  0.08092157  0.15443284  0.07258392],[-3.8021874 21.9492    18.641478 ]
179999,45705.724872205006,392938.40625,-59157.78125,[ 2.52687468 -1.02781631  0.86775543  0.15971642  0.09614786  0.04872932],[ 7.8256426 18.458826  18.775059 ]
199999,66314.10062933528,146556.5625,-45819.765625,[ 2.84419313 -0.99995597  0.58967386  0.11588042  0.07300962  0.07988861],[-1.3636413 -3.7573695 16.702808 ]
219999,44745.062090648695,126255.125,-16772.818359375,[ 2.40025214 -0.48456686 -0.11318855  0.04166065  0.11566652  0.06699006],[-15.358532   11.423131    5.1174426]
239999,40840.98824358252,78959.4765625,-3382.1806640625,[ 2.56153141 -0.23260228  0.01902044  0.05464456  0.17004927  0.07973747],[ 1.4784722  13.748299   -0.27637625]
259999,29712.25350476982,88953.1953125,3124.2763671875,[ 2.0546077  -0.13035619 -0.20324649  0.05069086  0.13540795  0.0674661 ],[ 5.376877   3.4730966 -2.28141  ]
279999,35038.80094026093,52928.1484375,6533.953125,[ 1.91103163 -0.20505693 -0.26907025  0.05445202  0.12465806  0.06074128],[ 4.980346   3.6106024 -1.6229017]
299999,11156.404593369558,36368.03125,3016.982177734375,[ 2.43602784 -0.80941498  0.47224473  0.12998301  0.090298    0.04867946],[ 5.843648   2.0850265 -2.9069717]
319999,10745.525510869787,27288.51953125,4415.28759765625,[ 2.4094567  -0.83939692  0.49617297  0.13166977  0.08448633  0.04556171],[ 5.73311    3.3907797 -2.0809317]
339999,8474.05390901818,16906.076171875,5037.0849609375,[ 2.40523543 -0.90052531  0.5366751   0.13389692  0.07384971  0.04092338],[3.9139025  5.73716    0.63020533]
359999,7842.514154142632,13012.3330078125,5251.466796875,[ 2.41504353 -0.90923609  0.55056353  0.13379731  0.07210868  0.04102607],[ 5.7195163   4.051328   -0.84173596]
379999,7163.074747217035,24262.84765625,4995.3310546875,[ 2.41609968 -0.93745625  0.5869314   0.13522638  0.06751376  0.03927385],[ 3.8001635  3.8602126 -1.4915968]
399999,7599.997612274892,22663.341796875,2326.1435546875,[ 2.16761985 -1.16973987  0.97777965  0.14236262 -0.01202866  0.0023061 ],[-0.7526098   8.223081    0.44601005]
419999,1961.9816561424936,18051.89453125,1548.7303466796875,[ 2.35871934 -1.10617809  0.81995571  0.13695929  0.01956147  0.02392741],[-1.1134708  1.6095393 -1.2266724]
439999,2050.573886713376,24796.8046875,1208.093994140625,[ 2.32306151 -1.13164976  0.83973057  0.13651561  0.00680795  0.01842971],[-2.4894674   0.16811278 -1.7600977 ]
459999,2167.323483109496,15223.4033203125,1184.322998046875,[ 2.30807034 -1.14283053  0.87510113  0.13847282  0.00246993  0.01650725],[ 0.398529   0.8651791 -2.2667289]
479999,2090.8587835035723,13602.2158203125,698.718505859375,[ 2.3118661  -1.14060964  0.87724474  0.13919599  0.00389666  0.01718443],[ 1.8950671  0.6281827 -3.127445 ]
499999,2133.540866597107,26594.359375,537.9668579101562,[ 2.31670202 -1.1382263   0.87929175  0.13973709  0.00456831  0.017477  ],[ 1.7288742 -1.4289598 -3.2550044]
519999,2315.4782840501343,18697.80078125,66.77735137939453,[ 2.32113569 -1.13330288  0.87105006  0.13996906  0.00630843  0.01771895],[ 0.3561674   0.83484846 -3.430223  ]
539999,3278.45825909213,10921.7373046875,-149.96949768066406,[ 2.29514683 -1.14139541  0.88294028  0.139368   -0.00418276  0.01481964],[ 2.4039307 -3.304194  -2.6668816]
559999,3875.9733420090784,11223.529296875,-674.9302978515625,"[ 2.31100119e+00 -1.13062256e+00  8.75688060e-01  1.40116659e-01
 -1.27451572e-03  1.66173841e-02]",[ 2.3738325 -2.7794912 -5.39421  ]
579999,4803.267521970022,9504.28125,-945.7633666992188,[ 2.30117531 -1.14099732  0.90518449  0.14370126 -0.00608719  0.0160662 ],[ 3.437694  -4.6855135 -2.9252944]
599999,3756.609323200233,16505.43359375,-713.28466796875,"[ 2.31515067e+00 -1.13879556e+00  8.96229586e-01  1.41635868e-01
 -1.31090601e-03  1.72113311e-02]",[ 2.9921653 -5.6304235 -4.3986435]
619999,5619.231389807132,3894.273193359375,-568.6943969726562,[ 2.28713803 -1.17233428  1.03470114  0.1440133  -0.01312714  0.01085463],[ 0.00519813 -4.573839   -5.032445  ]
639999,2923.2297287987,20781.03125,-113.47450256347656,"[ 2.30189162e+00 -1.16375136e+00  9.75123521e-01  1.41581949e-01
 -1.11787857e-03  1.46230904e-02]",[-0.75294125 -0.5277873  -1.4610529 ]
659999,2947.750030008244,6711.9296875,-170.0825958251953,[ 2.31386244 -1.15019062  0.93171415  0.14218687  0.00379327  0.01527444],[ 3.3703175   0.36676025 -4.904703  ]
679999,4050.83092072635,13258.287109375,-436.33123779296875,[ 2.33375522 -1.13726151  0.93038415  0.14358955  0.00887229  0.01734998],[ 3.825101   2.0206583 -5.9965405]
699999,4211.337400865625,5522.6748046875,-175.84091186523438,[ 2.3066605  -1.10708375  0.79110613  0.13558848  0.01643353  0.01827542],[ 1.2976459  2.9471622 -6.4922147]
719999,3799.4426279404165,8154.79345703125,40.372901916503906,[ 2.31114012 -1.13183941  0.85307434  0.13774189  0.01067266  0.0165468 ],[ 2.0201128  4.430438  -8.683779 ]
739999,2773.3484507279004,44344.109375,647.9200439453125,"[ 2.29366421e+00 -1.14629900e+00  8.84091857e-01  1.38999097e-01
  1.01720781e-03  1.54804222e-02]",[ 2.829738   -0.09013703 -4.178172  ]
759999,2508.792619280771,29370.255859375,1005.272216796875,"[ 2.30397063e+00 -1.14320250e+00  8.69568684e-01  1.37543853e-01
  5.42930210e-04  1.57073819e-02]",[ 3.582352  -2.362777  -3.9238229]
779999,2423.364232624218,9838.37109375,1069.458251953125,[ 2.30242179 -1.15193299  0.89295541  0.13778126 -0.00315945  0.01457106],[ 3.062303  -2.973231  -3.8917482]
799999,9936.506642576067,21772.84375,984.5820922851562,[ 2.25237507 -1.16625423  0.94861831  0.14184676 -0.03012701  0.01343295],[  3.765079  -12.43486     0.2210849]
819999,2306.860578576553,5361.26708984375,1143.897705078125,"[ 2.31478158e+00 -1.14153957e+00  8.73563696e-01  1.36752032e-01
  1.95207778e-03  1.65146983e-02]",[ 2.0286596 -0.9053808 -0.1319728]
839999,2111.0100187034077,6053.6669921875,1346.12158203125,"[ 2.30474748e+00 -1.14544364e+00  8.82526425e-01  1.36941411e-01
  1.81296768e-04  1.58902380e-02]",[ 1.6173141 -2.6122353 -1.1901456]
859999,2109.225287443403,11190.7265625,1429.50341796875,"[ 2.30395225e+00 -1.14770939e+00  8.88974790e-01  1.38053867e-01
  5.58426526e-04  1.62299195e-02]",[ 3.0750432 -2.3728197 -2.1650314]
879999,2044.026827102655,18182.7890625,1408.0989990234375,"[ 2.30386977e+00 -1.14799258e+00  8.88967616e-01  1.37634440e-01
  3.22247234e-04  1.64517289e-02]",[ 3.465644  -2.6028273 -2.2509534]
899999,1934.6070925057825,6906.3603515625,1358.1383056640625,[ 2.28352725 -1.16022255  0.90812115  0.13694801 -0.00427329  0.01408307],[ 1.6725507 -0.6844002 -0.9865435]
919999,2028.4882475293623,13706.7861328125,1315.950927734375,[ 2.27587582 -1.16691342  0.91672775  0.13618605 -0.00670341  0.01324896],[ 0.3588141  -0.00945819  0.42106196]
939999,2749.0681231410754,8063.24072265625,1233.6337890625,[ 2.2413777  -1.18911644  0.97615418  0.13638917 -0.01570841  0.00962608],[-0.05670217 -0.30253744 -0.33751607]
959999,13216.70606445289,10050.1806640625,1136.3974609375,"[ 2.17677384e+00 -1.19151086e+00  1.04662552e+00  1.45027603e-01
 -4.41121235e-02  2.26551716e-04]",[  6.2512636  -9.395254  -10.349058 ]
979999,9129.050842911003,9137.228515625,398.7391357421875,"[ 2.15930995e+00 -1.20080070e+00  1.06288754e+00  1.39880470e-01
 -4.29057870e-02  3.60100414e-04]",[ 3.109539  -7.5854473 -6.893207 ]
999999,9921.966894204597,17520.3515625,-2079.86376953125,[ 2.02257182 -1.24113432  1.26400658  0.14557818 -0.06303749 -0.00834864],[ 1.5241276  -1.6250396   0.32490456]
